Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-2025-425-21,ocds-dgv273-seacev3-2025-425-21-2025-12-26T10:01:38.757480-05:00,2336131,1107673-10423344909,CONTRATO ADJUDICACION SIMPLIFICADA N° 015¿2025-MDJLBYR-1,servicio de consultoría de obra PARA LA SUPERVISIÓN DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA AV. FRANCISCO MOSTAJO DEL SECTOR CERRO JULI DISTRITO DE JOSE LUIS BUSTAMANTE Y RIVERO DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA - CON CUI NRO 2596427,2025-06-20T00:00:00-05:00,2025-10-08T00:00:00-05:00,110,115615.71,PEN,Soles,2025-06-19T00:00:00-05:00,2025-10-20T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-991-3,ocds-dgv273-seacev3-2025-991-3-2025-12-26T10:01:38.740984-05:00,2327292,1106173-1668956,CONTRATO N° 001 - 2025- MDJCC/A,Ninguna,2025-06-02T00:00:00-05:00,2025-08-31T00:00:00-05:00,90,545227.2,PEN,Soles,2025-05-16T00:00:00-05:00,2025-09-10T00:00:00-05:00,550683.83,PEN,Soles
ocds-dgv273-seacev3-2025-49-248,ocds-dgv273-seacev3-2025-49-248-2025-12-26T10:01:38.707535-05:00,2330659,1109053-20448154352,54-2025,"ADQUISICIÓN DE CONCRETO PREMEZCLADO F´C=210 KG/CM2 CON CEMENTO IP Y AGREGADO H67 SEGÚN ESPECIFICACIONES TÉCNICAS PARA LA META MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA I.E.S. LAS MERCEDES DE LA CIUDAD DE JULIACA, DISTRITO DE JULIACA, PROVINCIA DE SAN ROMÁN - PUNO.",2025-06-10T00:00:00-05:00,2025-11-17T00:00:00-05:00,160,450120.0,PEN,Soles,2025-06-09T00:00:00-05:00,2025-12-27T00:00:00-05:00,,,
ocds-dgv273-seacev3-1108157,ocds-dgv273-seacev3-1108157-2025-12-26T10:01:38.690683-05:00,2369967,1108157-20605718877,CONTRATO DE SERVICIO DE MANTENIMIENTO VIAL RUTINARIO DECAMINOS VECINALES Nª 014-2025/IVPMC,"Contratación del servicio de mantenimiento rutinario en el camino vecinal: EMP. PE-26A (PAURANGA) HUARAHUA, del distrito de Capillas, provincia de Castrovirreyna, departamento de Huancavelica.",2025-12-25T00:00:00-05:00,2026-01-23T00:00:00-05:00,29,64060.0,PEN,Soles,2025-12-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10249-70,ocds-dgv273-seacev3-2025-10249-70-2025-12-26T10:01:38.620854-05:00,2325663,1106814-10094564731,084,SERVICIO DE MANTENIMIENTO Y REPARACION DE VEHICULOS PP-9002/0135,2025-05-20T00:00:00-05:00,2025-12-31T00:00:00-05:00,225,275000.0,PEN,Soles,2025-05-15T00:00:00-05:00,,246663.0,PEN,Soles
ocds-dgv273-seacev3-2025-1613-8,ocds-dgv273-seacev3-2025-1613-8-2025-12-26T10:01:27.418343-05:00,2324421,1105690-20514345440,CONTRATO Nº004-2025-MDCH,CONTRATACIÓN DE SUMINISTRO DE BIENES PARA LA ADQUISICIÓN DE INSUMOS DEL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE CHALACO - ITEM 1:LECHE EVAPORADA ENTERA,2025-05-08T00:00:00-05:00,2025-11-24T00:00:00-05:00,200,144702.43,PEN,Soles,2025-05-07T00:00:00-05:00,,148822.43,PEN,Soles
ocds-dgv273-seacev3-2025-1613-8,ocds-dgv273-seacev3-2025-1613-8-2025-12-26T10:01:27.418343-05:00,2325733,1105690-1668190,CONTRATO Nº005-2025-MDCH,CONTRATACIÓN DE SUMINISTRO DE BIENES PARA LA ADQUISICIÓN DE INSUMOS DEL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE CHALACO - AÑO 2025,2025-05-08T00:00:00-05:00,2025-11-24T00:00:00-05:00,200,107568.0,PEN,Soles,2025-05-07T00:00:00-05:00,,108576.45,PEN,Soles
ocds-dgv273-seacev3-2025-842-39,ocds-dgv273-seacev3-2025-842-39-2025-12-26T10:01:27.316907-05:00,2325495,1113228-20605122397,11-2025-MDCC,CONTRATACION DE CEMENTO HIDRAULICO TIPO HS,2025-05-20T00:00:00-05:00,2025-10-30T00:00:00-05:00,163,170500.0,PEN,Soles,2025-05-19T00:00:00-05:00,,170500.0,PEN,Soles
ocds-dgv273-seacev3-2025-200231-30,ocds-dgv273-seacev3-2025-200231-30-2025-12-26T10:01:27.222192-05:00,2370172,1113150-1719302,CONTRATO N° 057-2025-MINEM/DGER,"ELABORACIÓN DEL EXPEDIENTE TÉCNICO Y LA EJECUCIÓN DE LA OBRA ¿CREACIÓN DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN 4 UNIDADES PRODUCTORAS 4 DISTRITOS DE LAS PROVINCIAS DE MARAÑÓN, HUACAYBAMBA DEL DEPARTAMENTO DE HUÁNUCO¿",2025-12-24T00:00:00-05:00,2027-04-19T00:00:00-05:00,481,22981853.41,PEN,Soles,2025-12-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-753-32,ocds-dgv273-seacev3-2025-753-32-2025-12-26T10:01:27.187889-05:00,2330441,1107589-20564076261,008,"CONTRATACION DE BIENES DE MAQUINARIA Y EQUIPO (MAQUINA CORTADORA ELECTRICA  DE PIEDRA) PARA EL PROGRAMA PROCOMPITE DEL PLAN DE NEGOCIO: MEJORAMIENTO DE LA TECNOLOGIA DE PRODUCCION DE PIEDRAS Y LAJAS EN LA ASOCIACION RUMINKA SAN LORENZO HUACCOTO, DEL DISTRITO DE SAN JERONIMO, PROVINCIA DE CUSCO Y REGION DE CUSCO.",2025-06-13T00:00:00-05:00,2025-06-30T00:00:00-05:00,17,128700.0,PEN,Soles,2025-06-12T00:00:00-05:00,2025-07-30T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-1888-61,ocds-dgv273-seacev3-2025-1888-61-2025-12-25T10:11:38.133822-05:00,2334148,1109792-20600827465,CONTRATO Nº04-2025-UNDAC/CONSULTOR-1,CONTRATACIÓN DE SERVICIOS DE CONSULTORÍA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO MEJORAMIENTO DEL SERVICIO DE FORMACIÓN DE PREGRADO EN EDUCACIÓN SUPERIOR UNIVERSITARIA DE LA ESCUELA PROFESIONAL DE ODONTOLOGÍA DE LA UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN DISTRITO DE YANACANCHA PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO,2025-05-29T00:00:00-05:00,2025-09-01T00:00:00-05:00,95,350000.0,PEN,Soles,2025-05-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1198-4,ocds-dgv273-seacev3-2025-1198-4-2025-12-25T10:11:30.347632-05:00,2332727,1112745-1682619,22-2025,"""CONSTRUCCIÓN DE SERVICIOS HIGIENICOS Y/O VESTIDORES; EN EL (LA) CAMPO DEPORTIVO DE LA AVENIDA LA MARINA EN EL DISTRITO DE SALAVERRY, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD"" CUI N°2618611¿",2025-07-01T00:00:00-05:00,2025-08-09T00:00:00-05:00,39,163849.75,PEN,Soles,2025-06-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200446-14,ocds-dgv273-seacev3-2025-200446-14-2025-12-25T10:11:18.830201-05:00,2369884,1122430-20600689569,B-16-2025-0-FIP/BID,CONTRATO,2025-11-07T00:00:00-05:00,2026-03-31T00:00:00-05:00,144,3396735.02,PEN,Soles,2025-11-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1349-9,ocds-dgv273-seacev3-2025-1349-9-2025-12-25T10:11:18.471291-05:00,2328064,1113024-20610307818,CONTRATO N° 013-2025-UA-OAF/MDVMT,CONTRATO N° 013-2025-UA-OAF/MDVMT,2025-05-30T00:00:00-05:00,2026-04-08T00:00:00-05:00,313,2397718.55,PEN,Soles,2025-05-29T00:00:00-05:00,,2411759.6799999997,PEN,Soles
ocds-dgv273-seacev3-2025-1563-1,ocds-dgv273-seacev3-2025-1563-1-2025-12-25T10:11:18.390201-05:00,2333216,1111289-1680613,013-2025-MDSFAY,AQUISICION DE PRODUCTOS PVL - ITEM II - HOJUELAS,2025-06-03T00:00:00-05:00,2025-12-12T00:00:00-05:00,192,52920.0,PEN,Soles,2025-06-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1563-1,ocds-dgv273-seacev3-2025-1563-1-2025-12-25T10:11:18.390201-05:00,2333184,1111289-20600984838,011-2025-MDSFAY,ADQUISICION DE PRODUCTOS DE PVL - ITEM I - LECHE EVAPORADA,2025-05-30T00:00:00-05:00,2025-12-12T00:00:00-05:00,196,191412.0,PEN,Soles,2025-05-30T00:00:00-05:00,,201079.8,PEN,Soles
ocds-dgv273-seacev3-2025-173243-7,ocds-dgv273-seacev3-2025-173243-7-2025-12-25T10:11:07.527641-05:00,2337114,1111269-20606046996,005,SUMINISTRO DE COMBUSTIBLE GASOLINA REGULAR PARA EL FUNCIONAMIENTO DE LOS VEHICULOS MOTORIZADOS Y UNIDADES MOVILES ACUATICAS DE PROPIEDAD DE LA UNIDAD DE SALUD UCAYALI CONTAMANA,2025-05-10T00:00:00-05:00,2025-12-31T00:00:00-05:00,235,127373.0,PEN,Soles,2025-05-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1172322,ocds-dgv273-seacev3-1172322-2025-12-25T10:11:01.849627-05:00,2369467,1172322-1745462,CONTRATO N° 19-2025-OGA-MPI,"SERVICIO DE MONTAJE E INSTALACIÓN DEL SISTEMA DE UTILIZACIÓN EN MEDIA TENSIÓN 10 KV (A TODO COSTO) PARA EL SUMINISTRO DE ENERGÍA ELÉCTRICA PARA LA OBRA: ""CREACIÓN DEL SERVICIO DEPORTIVO Y RECREATIVO ENTRE PROMUVI V Y PROMUVI VI DE LA PAMPA INALÁMBRICA, DISTRITO DE ILO, PROVINCIA DE ILO - DEPARTAMENTO DE MOQUEGUA""",2025-12-17T00:00:00-05:00,2026-02-14T00:00:00-05:00,59,425000.0,PEN,Soles,2025-12-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1115189,ocds-dgv273-seacev3-1115189-2025-12-25T10:10:55.723406-05:00,2325132,1115189-1673788,CONTRATO DE EJECUCIÓN DE OBRA Nro. 001-2025-MDL/A,"RENOVACION DE PUENTE; EN EL(LA) VIA VECINAL EMP.AM - 676 (DV.R45) MONTE ALEGRE HACIA RIO DE PESCA (PUENTE SAN CAYETANO) EN EL CENTRO POBLADO MONTE ALEGRE, DISTRITO DE LIMABAMBA, PROVINCIA RODRIGUEZ DE MENDOZA, DEPARTAMENTO AMAZONAS¿ CUI Nº 2640731",2025-04-29T00:00:00-05:00,2025-07-12T00:00:00-05:00,74,1374823.02,PEN,Soles,2025-04-28T00:00:00-05:00,2025-08-19T00:00:00-05:00,1309732.15,PEN,Soles
ocds-dgv273-seacev3-1107570,ocds-dgv273-seacev3-1107570-2025-12-25T10:10:55.664553-05:00,2325434,1107570-1671508,CONTRATO N° 021-2025-GOB.REG.TACNA,"ADQUISICIÓN DE PLANTA COMPACTA DE TRATAMIENTO DE AGUAS IOARR RENOVACIÓN DE PTAR EN EL LA LOCALIDAD DE TICAPAMPA DISTRITO DE ILABAYA, PROVINCIA JORGE BASADRE, DEPARTAMENTO DE TACNA CUI 2557596",2025-05-15T00:00:00-05:00,2025-11-10T00:00:00-05:00,179,1401500.0,PEN,Soles,2025-05-14T00:00:00-05:00,2025-11-10T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-2543-717,ocds-dgv273-seacev3-2025-2543-717-2025-12-25T10:10:55.627663-05:00,2369661,1114153-20555901179,CONTRATO N°52-2025,CONTRATACION DEL SERVICIO DE TRANSPORTE TERRESTRE,2025-12-01T00:00:00-05:00,2026-11-30T00:00:00-05:00,364,367500.0,PEN,Soles,2025-11-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-331-4,ocds-dgv273-seacev3-2025-331-4-2025-12-25T10:10:55.607896-05:00,2337664,1112612-1679443,CONTRATO N°015-2025-MDK/GM,"CONTRATACION DE EJECUCION DE OBRA PARA IOARR: ""RENOVACION DE PUENTE; EN EL (LA) CAMINO VECINAL DEL AP-100 A AP-101 (PUENTE CARROZABLE CHORRILLOS) DISTRITO DE KISHUARA, PROVINCIA ANDAHUAYLAS, DEPARTAMENTO DE APURIMAC"", CON CUI N°2638916",2025-06-13T00:00:00-05:00,2025-10-13T00:00:00-05:00,122,1105039.83,PEN,Soles,2025-06-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1349-10,ocds-dgv273-seacev3-2025-1349-10-2025-12-25T10:10:55.537179-05:00,2333102,1111453-20600989040,N° 017-2025-UA-OAF/MDVMT,ADQUISICIÓN DE LECHE PARA EL PROGRAMA DE ALIMENTACIÓN NUTRICION PARA EL PACIENTE AMBULATORIO CON TUBERCULOSIS Y FAMILIA (PANTBC) DE LA MUNICIPALIDAD DE VILLA MARIA DEL TRIUNFO,2025-06-26T00:00:00-05:00,2026-06-25T00:00:00-05:00,364,409844.85,PEN,Soles,2025-06-25T00:00:00-05:00,,412245.72,PEN,Soles
ocds-dgv273-seacev3-2025-200150-2,ocds-dgv273-seacev3-2025-200150-2-2025-12-25T10:10:55.521133-05:00,2323998,1111343-20529299541,CONTRATO Nº 004-2025-U.E.403-RSLP,SERVICIO A TODO COSTO DE MANTENIMIENTO PREVENTIVO DE AMBULANCIAS DE LA UNIDAD EJECUTORA Nº 403 SALUD LEONCIO PRADO,2025-05-07T00:00:00-05:00,2025-12-20T00:00:00-05:00,227,129320.0,PEN,Soles,2025-05-06T00:00:00-05:00,,114680.0,PEN,Soles
ocds-dgv273-seacev3-1106475,ocds-dgv273-seacev3-1106475-2025-12-25T10:10:43.174912-05:00,2329781,1106475-10707908195,26-2025-GRA-PRIDER/DG,"SERVICIO DE ALQUILER DE 03 CAMIONETAS 4X4 DOBLE CABINA, MAQUINA SECA INCLUIDO CONDUCTOR PARA LA META 05: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE ESMERALDA ALTA, DEL DISTRITO DE LURICOCHA Y DISTRITO DE HUANTA, PROVINCIA DE HUANTA, DEPARTAMENTO DE AYACUCHO",2025-05-27T00:00:00-05:00,2025-10-23T00:00:00-05:00,149,103500.0,PEN,Soles,2025-05-26T00:00:00-05:00,,101430.0,PEN,Soles
ocds-dgv273-seacev3-2025-372-20,ocds-dgv273-seacev3-2025-372-20-2025-12-25T10:10:42.986786-05:00,2328717,1108496-1672195,CONTRATO N 016-2025,CONTRATO N 016-2025,2025-05-14T00:00:00-05:00,2025-11-30T00:00:00-05:00,200,2545654.86,PEN,Soles,2025-05-13T00:00:00-05:00,,2885799.86,PEN,Soles
ocds-dgv273-seacev3-2025-1745-8,ocds-dgv273-seacev3-2025-1745-8-2025-12-25T10:10:32.785036-05:00,2331944,1107051-20448638716,CONTRATO N°005-2025-PS-MDA-GM,ADQUISICION DE DIESEL B5 S50 PARA MANTENIMIENTO DE CAMINOS VECINALES,2025-04-30T00:00:00-05:00,2025-12-31T00:00:00-05:00,245,79272.5,PEN,Soles,2025-04-29T00:00:00-05:00,,92407.5,PEN,Soles
ocds-dgv273-seacev3-2025-1646-5,ocds-dgv273-seacev3-2025-1646-5-2025-12-25T10:10:32.722079-05:00,2328127,1112555-1676406,004-2025,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL AH LAS MERCEDES, DISTRITO DE VICE - SECHURA ¿ PIURA¿. CUI N° 2167089",2025-06-16T00:00:00-05:00,2025-08-18T00:00:00-05:00,63,528281.33,PEN,Soles,2025-05-28T00:00:00-05:00,,523265.41,PEN,Soles
ocds-dgv273-seacev3-2025-839-1,ocds-dgv273-seacev3-2025-839-1-2025-12-25T10:10:32.687524-05:00,2325600,1114431-20611277751,43,CONTRATO PARA LA ADQUISICION DE ALIMENTOS PARA EL PVL,2025-05-17T00:00:00-05:00,2025-12-31T00:00:00-05:00,228,111888.0,PEN,Soles,2025-05-16T00:00:00-05:00,,115482.8,PEN,Soles
ocds-dgv273-seacev3-2025-1019-2,ocds-dgv273-seacev3-2025-1019-2-2025-12-25T10:10:32.671448-05:00,2338241,1110411-1690336,CONTRATO DE CONSULTORIA Nº 01-2025-MDO/A,CONSULTORIA DE OBRAS,2025-07-01T00:00:00-05:00,2025-10-01T00:00:00-05:00,92,300000.0,PEN,Soles,2025-06-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1113612,ocds-dgv273-seacev3-1113612-2025-12-25T10:10:32.551806-05:00,2368227,1113612-20255361695,4600060519,"CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD ¿ 4 ÍTEMS, referido al ÍTEM N° 2: DEXAMETASONA, 4 mg/2 mL, INYECTABLE, 2 mL.",2025-12-06T00:00:00-05:00,2026-12-15T00:00:00-05:00,374,745119.91,PEN,Soles,2025-12-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1113612,ocds-dgv273-seacev3-1113612-2025-12-25T10:10:32.551806-05:00,2367918,1113612-20100220700,4600060527,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACEUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD - 4 ítems,2026-01-13T00:00:00-05:00,2026-12-14T00:00:00-05:00,335,243978.0,PEN,Soles,2025-12-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1805-2,ocds-dgv273-seacev3-2025-1805-2-2025-12-25T10:10:32.503489-05:00,2331892,1106291-1670843,002-2025-MDS/A,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ¿RENOVACIÓN DE PUENTE; EN EL (LA) CAMINO VECINAL SAUCE ¿ 02 DE MAYO ¿ EL CAÑO SM 798, (PUENTE SOBRE LA QUEBRADA PUCAYACU) DISTRITO DE SAUCE, PROVINCIA SAN MARTIN, DEPARTAMENTO DE SAN MARTIN¿",2025-06-20T00:00:00-05:00,2025-09-18T00:00:00-05:00,90,1016513.59,PEN,Soles,2025-05-29T00:00:00-05:00,2025-10-02T00:00:00-05:00,1103519.47,PEN,Soles
ocds-dgv273-seacev3-2025-10248-45,ocds-dgv273-seacev3-2025-10248-45-2025-12-24T10:14:30.745645-05:00,2323650,1104581-10459286298,CONTRATO DIRCOMAR N° 101-2025 MGP/DIRCOMAR,SERVICIO DE CONSULTORÍA LEGAL ESPECIALIZADA EN ACTOS DE ADMINISTRACIÓN Y/O DISPOSICIÓN DE PREDIOS E INMUEBLES DEL SECTOR DEFENSA,2025-04-29T00:00:00-05:00,2025-10-31T00:00:00-05:00,185,55200.0,PEN,Soles,2025-04-28T00:00:00-05:00,2025-12-20T00:00:00-05:00,67400.0,PEN,Soles
ocds-dgv273-seacev3-1110684,ocds-dgv273-seacev3-1110684-2025-12-24T10:14:19.785549-05:00,2326640,1110684-20517372294,CONTRATO N°003-2025-GORE-ICA-PETACC/JP,ADQUISICIÓN DE CANASTA DE ALIMENTOS Y OTROS MEDIANTE VALES DE CONSUMO Y/O TARJETAS ELECTRÓNICAS PARA EL PERSONAL DEL SITRAPETACC - 2025,2025-05-21T00:00:00-05:00,2025-12-31T00:00:00-05:00,224,311688.0,PEN,Soles,2025-05-20T00:00:00-05:00,,299700.0,PEN,Soles
ocds-dgv273-seacev3-2025-369-34,ocds-dgv273-seacev3-2025-369-34-2025-12-24T10:14:19.763965-05:00,2328145,1107098-20609624630,082-2025-MPCT,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS VECINALES NO PAVIMENTADOS EN LOS TRAMOS: EMP. AP-968 (ICMAPATA) - HUANCASCA - TINYARIPA - HUASCAYPATA (19+154); DEL DISTRITO DE HAQUIRA - PROVINCIA DE COTABAMBAS ¿ APURIMAC,2025-05-09T00:00:00-05:00,2025-12-31T00:00:00-05:00,236,85661.6,PEN,Soles,2025-05-09T00:00:00-05:00,,83520.05,PEN,Soles
ocds-dgv273-seacev3-2025-41-186,ocds-dgv273-seacev3-2025-41-186-2025-12-24T10:14:07.679447-05:00,2368990,1105568-1690928,CONTRATO N° 221-2025-GRJ/ORAF,"CONTRATACION DEL SERVICIO DE CONSULTORIA PARA LA SUPERVISION DE LA OBRA: CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN 7 UNIDADES PRODUCTORAS 7 CENTROS POBLADOS DISTRITO DE EL TAMBO DE LA PROVINCIA DE HUANCAYO DEL DEPARTAMENTO DE JUNIN, CON CUI N 2597982",2025-08-27T00:00:00-05:00,2026-07-22T00:00:00-05:00,329,561070.66,PEN,Soles,2025-08-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-168-12,ocds-dgv273-seacev3-2025-168-12-2025-12-24T10:14:07.585095-05:00,2332055,1105598-1670763,CONTRATO DE EJECUCION DE OBRA N° 005-2025-MPAR/LL/GM,"CONTRATACION PARA LA EJECUCION DEL PROYECTO IOARR: ¿RENOVACION DE PUENTE; EN EL(LA) EMP AN-108 (LLAMELLIN) - SAN FRANCISCO DE CIRCO, PUENTE TUCU MACHAY Y PUENTE GELLEY CRUZ, CENTRO POBLADO DE CIRCO, DISTRITO DE LLAMELLIN, PROVINCIA ANTONIO RAYMONDI, DEPARTAMENTO ANCASH¿ CON CODIGO UNICO DE INVERSIONES N° 2637961.",2025-05-29T00:00:00-05:00,2025-09-25T00:00:00-05:00,119,1607555.01,PEN,Soles,2025-05-29T00:00:00-05:00,,1607555.01,PEN,Soles
ocds-dgv273-seacev3-2025-142-1,ocds-dgv273-seacev3-2025-142-1-2025-12-24T10:13:56.073904-05:00,2326111,1109821-20605167498,002-2025,ADQUISICION DE COMBUSTIBLE (GASOLINA REGULAR) PARA LA MUNICIPALIDAD DISTRITAL DE EL CENEPA,2025-05-21T00:00:00-05:00,2025-12-22T00:00:00-05:00,215,520989.0,PEN,Soles,2025-05-20T00:00:00-05:00,,390741.75,PEN,Soles
ocds-dgv273-seacev3-1106506,ocds-dgv273-seacev3-1106506-2025-12-24T10:13:55.987583-05:00,2329329,1106506-1673478,CONTRATO Nº051-2025-GRP,"El presente contrato tiene por objeto CONTRATACIÓN DE SERVICIO DE LA EJECUCION DEL COMPONENTE 3: SUMINISTRO E INSTALACIÓN DE CERCO PERIMÉTRICO DEL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL POLL DE MAQUINARIA DE LA DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES DEL GOBIERNO REGIONAL PIURA, DISTRITO DE PIURA ¿ PROVINCIA DE PIURA ¿ DEPARTAMENTO DE PIURA. CUI N°2615335.",2025-05-30T00:00:00-05:00,2025-07-01T00:00:00-05:00,32,436000.0,PEN,Soles,2025-05-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200286-2,ocds-dgv273-seacev3-2025-200286-2-2025-12-24T10:13:55.968979-05:00,2336116,1106732-20529481340,05-2025-GR.CAJ/PROREGION/DE,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS COMPONENTES DE LA PTAR 1 - PTAR 2 CÁMARA DE BOMBEO DE LA LÍNEA DE IMPULSIÓN PTAP DE CAJABAMBA, COMO PARTE DEL PIP: MEJORAMIENTO Y AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LA CIUDAD DE CAJABAMBA",2025-07-10T00:00:00-05:00,2025-08-24T00:00:00-05:00,45,348532.84,PEN,Soles,2025-07-09T00:00:00-05:00,,300468.43000000005,PEN,Soles
ocds-dgv273-seacev3-2025-30-2,ocds-dgv273-seacev3-2025-30-2-2025-12-24T10:13:55.884623-05:00,2350931,1112974-20568286562,057-2025-RENIEC,"SERVICIO DE SEGURIDAD PRIVADA EN PROVINCIAS (TARAPOTO, IQUITOS, CHIMBOTE, HUANCAYO, AYACUCHO, AREQUIPA, PUNO, PUCALLPA, HUANCAVELICA, HUÁNUCO) - ÍTEM N° 4 - SERVICIO DE VIGILANCIA PRIVADA - ORG: HUANCAYO",2025-10-27T00:00:00-05:00,2027-12-27T00:00:00-05:00,791,3167276.4,PEN,Soles,2025-09-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-30-2,ocds-dgv273-seacev3-2025-30-2-2025-12-24T10:13:55.884623-05:00,2350998,1112974-20605511393,CONTRATO N° 060-2025-RENIEC,"SERVICIO DE SEGURIDAD PRIVADA EN PROVINCIAS (TARAPOTO, IQUITOS, CHIMBOTE, HUANCAYO, AYACUCHO, AREQUIPA, PUNO, PUCALLPA, HUANCAVELICA, HUÁNUCO) - ÍTEM N° 8 - SERVICIO DE VIGILANCIA PRIVADA - ORG: PUCALLPA.",2025-12-25T00:00:00-05:00,2027-12-24T00:00:00-05:00,729,550944.0,PEN,Soles,2025-09-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-30-2,ocds-dgv273-seacev3-2025-30-2-2025-12-24T10:13:55.884623-05:00,2351640,1112974-20601035198,058-2025-RENIEC,"SERVICIO DE SEGURIDAD PRIVADA EN PROVINCIAS (TARAPOTO, IQUITOS, CHIMBOTE, HUANCAYO, AYACUCHO, AREQUIPA, PUNO, PUCALLPA, HUANCAVELICA, HUÁNUCO) - ÍTEM N° 7 - SERVICIO DE VIGILANCIA PRIVADA - ORG: PUNO",2025-09-27T00:00:00-05:00,2027-12-20T00:00:00-05:00,814,3270939.6,PEN,Soles,2025-09-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-30-2,ocds-dgv273-seacev3-2025-30-2-2025-12-24T10:13:55.884623-05:00,2352399,1112974-1703257,067-2025-RENIEC,SERVICIO DE VIGILANCIA PRIVADA - ORG: HUÁNUCO,2025-12-05T00:00:00-05:00,2027-12-04T00:00:00-05:00,729,2617982.63,PEN,Soles,2025-09-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-30-2,ocds-dgv273-seacev3-2025-30-2-2025-12-24T10:13:55.884623-05:00,2352393,1112974-20477591702,065-2025-RENIEC,SERVICIO DE VIGILANCIA PRIVADA - ORG: HUANCAVELICA,2025-12-22T00:00:00-05:00,2027-12-21T00:00:00-05:00,729,1184934.09,PEN,Soles,2025-09-30T00:00:00-05:00,,,,
