Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda,Entrega compilada:Contratos:Implementación:Fecha de fin
ocds-dgv273-seacev3-1095514,ocds-dgv273-seacev3-1095514-2025-04-11T10:25:18.423287-05:00,2318165,1095514-20307704049,063-2025-INEN,ADQUISICIÓN DE TIJERA COAGULANTE ULTRASÓNICA CURVA DE 23 CM SELLADORA DE VASOS 7MM,2025-04-09T00:00:00-05:00,2026-04-27T00:00:00-05:00,383,1394700.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-520,ocds-dgv273-seacev3-2025-200276-520-2025-04-11T10:25:18.396569-05:00,2318127,1099882-10432873833,112-2025,CONTRATO,2025-01-22T00:00:00-05:00,2025-07-21T00:00:00-05:00,180,48000.0,PEN,Soles,2025-01-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1095217,ocds-dgv273-seacev3-1095217-2025-04-11T10:25:17.991922-05:00,2318313,1095217-1654408,02-2025,CONTRATO DE SUMISTRO DE BIENES DE INSUMOS ALIMENTARIOS  PARA EL PROGRAMA VASO DE LECHE PERIODO 2025,2025-03-31T00:00:00-05:00,2025-12-31T00:00:00-05:00,275,138556.26,PEN,Soles,2025-03-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200261-67,ocds-dgv273-seacev3-2025-200261-67-2025-04-11T10:25:17.947854-05:00,2318350,1095274-20490687271,CONTRATO N°05-2025-MIDAGRI-AGRORURAL -UZAREQUIPA,SERVICIO PARA FABRICACION DE SOPORTE DE CANALETA PARA LA IMPLEMENTACIÓN DE MÓDULOS PARA EL RESGUARDO DE GANADO (COBERTIZOS),2025-04-10T00:00:00-05:00,2025-05-09T00:00:00-05:00,29,40260.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-543-1,ocds-dgv273-seacev3-2025-543-1-2025-04-11T10:25:17.824060-05:00,2318366,1088999-20613832913,39,"CONTRATO DE ADQUISICIÓN DE MEZCLA DE HOJUELAS PRECOCIDAS DE AVENA, KIWICHA, TRIGO, CAÑIHUA Y SOYA AZUCARADA CON SABOR FORTIFICADO CON VITAMINAS Y MINERALES POR 1 KG",2025-04-02T00:00:00-05:00,2025-12-02T00:00:00-05:00,244,249187.5,PEN,Soles,2025-04-01T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-548-1,ocds-dgv273-seacev3-2025-548-1-2025-04-11T10:25:17.807327-05:00,2318180,1096725-20601710316,CONTRATO Nº 016-2025-MDCH-GM/UL.,"CONTRATACIÓN DE SUMINISTRO DE BIENES ADQUISICIÓN DE LECHE EVAPORADA DE 170 GR. Y HOJUELAS PRECOCIDA DE AVENA, QUINUA, KIWICHA, MACA, SOYA Y AJONJOLI FORTIFICADA CON VITAMINAS Y MINERALES X 250 GRAMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE CHUNGUI - LA MAR - AYACUCHO, CORRESPONDIENTE AL AÑO FISCAL 2025",2025-04-02T00:00:00-05:00,2025-12-31T00:00:00-05:00,273,121454.2,PEN,Soles,2025-04-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-903-1,ocds-dgv273-seacev3-2025-903-1-2025-04-11T10:25:17.726295-05:00,2318435,1094790-20568454457,CONTRATO N°013-2025-MDSJ/A,"DQUISICIÓN DE CEMENTO PORTLAND TIPO I (42.5 KG), PARA LA EJECUCION DEL PROYECTO: ¿CREACION DE LOS SERVICIOS DE ESCALINATAS Y MIRADOR DEL DISTRITO DE SAN JUAN ¿ CASTROVIRREYNA ¿ DEPARTAMENTO DE HUANCAVELICA CON CUI 2442174.",2025-04-03T00:00:00-05:00,2025-04-08T00:00:00-05:00,5,122885.0,PEN,Soles,2025-04-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1034-20,ocds-dgv273-seacev3-2025-1034-20-2025-04-11T10:25:17.703282-05:00,2318447,1096161-20601612918,003-2025,SUMINISTRO DE PRODUCTOS PARA EL PROGRAMA DE VASO DE LECHE DEL DISTRITO DE SANTIAGO,2025-04-02T00:00:00-05:00,2025-12-31T00:00:00-05:00,273,199849.26,PEN,Soles,2025-04-01T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-371-38,ocds-dgv273-seacev3-2025-371-38-2025-04-11T10:25:17.593742-05:00,2318402,1095381-20612183164,CONTRATO N°22-2025-GM-MDC/C-APURIMAC,"CONTRATACIÓN DEL SERVICIO DE INSTALACION DE ESTRUCTURA METALICA PARA LA ACTIVIDAD ""MANTENIMIENTO DEL TECHO CON COBERTURA DE MALLA RACHEL EN LA INSTITUCION EDUCATIVA SECUNDARIA INA 103 ANTONIO RAIMONDI DEL DISTRITO DE COYLLURQUI - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURÍMAC",2025-04-09T00:00:00-05:00,2025-05-09T00:00:00-05:00,30,46700.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200170-15,ocds-dgv273-seacev3-2025-200170-15-2025-04-11T10:25:17.312800-05:00,2318371,1098121-20603713703,ORDEN DE COMPRA N°0141,ADQUISICIÓN DE DICLOFENACO PARA LA POBLACIÓN EN GENERAL PARA LAS DIFERENTES IPRESS DE LA RED DE SALUD VALLE DEL MANTARO,2025-04-10T00:00:00-05:00,2025-04-17T00:00:00-05:00,7,60000.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1099024,ocds-dgv273-seacev3-1099024-2025-04-11T10:25:16.915394-05:00,2318196,1099024-1658498,062-2025-MDJ-GM,"SERVICIO DE CONSULTORÍA PARA LA REFORMULACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO: ¿CREACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DESAGÜE EN LA LOCALIDAD DE JEBEROS, DISTRITO DE JEBEROS DE LA PROVINCIA DE ALTO AMAZONAS DEL DEPARTAMENTO LORETO¿, CUI N° 2149546.",2025-04-03T00:00:00-05:00,2025-07-03T00:00:00-05:00,91,419000.0,PEN,Soles,2025-04-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-291-1,ocds-dgv273-seacev3-2025-291-1-2025-04-11T10:25:16.899973-05:00,2318432,1098740-20604130680,CONTRAT0 DE PRESTACIONES N° 003-2025-MDM/GM,"ADQUISICIÓN DE INSUMOS DEL PROGRAMA VASO DE LECHE PARA LOS BENEFICIARIOS DEL DISTRITO DE MANCOS, YUNGAY-ANCASH, PERIODO 2025",2025-04-07T00:00:00-05:00,2025-12-31T00:00:00-05:00,268,125970.0,PEN,Soles,2025-04-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-779-1,ocds-dgv273-seacev3-2025-779-1-2025-04-11T10:25:16.877336-05:00,2318301,1098640-20600444353,5,CONTRATO AS Nº001-2025-MDT-C-RC,2025-04-08T00:00:00-05:00,2025-12-31T00:00:00-05:00,267,101476.8,PEN,Soles,2025-04-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200170-14,ocds-dgv273-seacev3-2025-200170-14-2025-04-11T10:25:16.810934-05:00,2318344,1098109-20603713703,ORDEN DE COMPRA N°0140-2025,ADQUISICIÓN DE SUBSALICILATO DE BISMUTO PARA LA POBLACIÓN EN GENERAL PARA LAS DIFERENTES IPRESS DE LA RED DE SALUD VALLE DEL MANTARO,2025-04-10T00:00:00-05:00,2025-04-22T00:00:00-05:00,12,148925.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-535,ocds-dgv273-seacev3-2025-200276-535-2025-04-11T10:25:16.726119-05:00,2318195,1100064-10442464940,127-2025,CONTRATO,2025-01-23T00:00:00-05:00,2025-02-22T00:00:00-05:00,30,6000.0,PEN,Soles,2025-01-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1717-2,ocds-dgv273-seacev3-2025-1717-2-2025-04-11T10:25:16.710819-05:00,2318117,1097412-1657189,CONTRATO N° 03-2025-MDM/BIENES,CONTRATACIÓN DE ADQUISICIÓN DE HOJUELA DE AVENA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES,2025-04-07T00:00:00-05:00,2025-12-31T00:00:00-05:00,268,77713.3,PEN,Soles,2025-04-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1717-1,ocds-dgv273-seacev3-2025-1717-1-2025-04-11T10:25:16.695383-05:00,2318105,1097209-20601927111,CONTRATO N° 02-2025-MDM/BIENES,CONTRATACIÓN DE ADQUISICIÓN DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA DE VASO DE LECHE,2025-04-07T00:00:00-05:00,2025-12-31T00:00:00-05:00,268,68644.8,PEN,Soles,2025-04-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-822-73,ocds-dgv273-seacev3-2025-822-73-2025-04-11T10:25:16.554279-05:00,2318177,1097140-10282145931,CONTRATO N°026-2025-MDP/GM-OA,"SERVICIO DE SUPERVISOR PARA LA ACTIVIDAD MANTENIMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA, OPERATIVIDAD Y LOGISTICA EN PICHARI CAPITAL, DISTRITO DE PICHARI - LA CONVENCIÓN - CUSCO.",2025-04-04T00:00:00-05:00,2025-11-03T00:00:00-05:00,213,49000.0,PEN,Soles,2025-04-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1101371,ocds-dgv273-seacev3-1101371-2025-04-11T10:25:12.852031-05:00,2318097,1101371-20601062853,128-2025,"ADQUISICION DE CUBERTURA DE TECHO PARA EL PROYECTO MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION DE NIVEL INICIAL EN LAS INSTITUCIONES EDUCATIVAS 475-12 DE MIRAFLORES,475-10 DE MOZOBAMBA 475-43 DE VISTA ALEGRE Y 109 DE ROCCHACC DEL DISTRITO DE ROCCHACC- PROVINCIA DE CHINCHEROS - DEPARTAMENTO DE APURÍMA",2025-04-09T00:00:00-05:00,2025-04-12T00:00:00-05:00,3,64200.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-545,ocds-dgv273-seacev3-2025-200276-545-2025-04-11T10:25:12.683649-05:00,2318407,1100220-10066586982,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A SUPERVISOR 00137-2025 - OEFA/OAD- UAB,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A SUPERVISOR 00137-2025 - OEFA/OAD- UAB,2025-01-23T00:00:00-05:00,2025-04-23T00:00:00-05:00,90,24000.0,PEN,Soles,2025-01-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-546,ocds-dgv273-seacev3-2025-200276-546-2025-04-11T10:25:12.327608-05:00,2318408,1100296-10457348709,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A EVALUADOR 00138-2025 - OEFA/OAD-UAB,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A EVALUADOR 00138-2025 - OEFA/OAD-UAB,2025-01-23T00:00:00-05:00,2025-07-23T00:00:00-05:00,181,48000.0,PEN,Soles,2025-01-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1102803,ocds-dgv273-seacev3-1102803-2025-04-11T10:25:11.351826-05:00,2318317,1102803-20468787360,CONTRATO N° 07-2025-HRDC,"ADQUISICIÓN DE REACTIVOS DE QUIMIOLUMINISCENCIA PARA TAMIZAJE DE DONANTES DE SANGRE Y PLAQUETAS CON EQUIPOS EN CESIÓN DE USO, PARA EL SERVICIO DE BANCO DE SANGRE Y HEMOTERAPIA EN LA ATENCIÓN DE PACIENTES SIS DEL HOSPITAL REGIONAL DOCENTE DE CAJAMARCA",2025-04-09T00:00:00-05:00,2025-05-09T00:00:00-05:00,30,295408.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1103114,ocds-dgv273-seacev3-1103114-2025-04-11T10:25:10.379497-05:00,2318316,1103114-20604656258,OC 003839,ADQUISICION DE MATERIAL DIVERSO PARA EL MANTENIMIENTO Y REPARACIÓN DE LAS CASAS DE SERVICIO DE LA 3ª BRIGADA DE CABALLERÍA,2025-04-09T00:00:00-05:00,2025-04-15T00:00:00-05:00,6,77140.0,PEN,Nuevos Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1104172,ocds-dgv273-seacev3-1104172-2025-04-11T10:25:10.030648-05:00,2318192,1104172-20604608334,0C 044-2025,ADQUISICIÓN DE FÉRULAS ESPINALES CON INMOVILIZADOR LATERAL DE CABEZA E INMOVILIZADOR CERVICAL REGULABLE PARA EL PROGRAMA PRESUPUESTAL 0068,2025-04-11T00:00:00-05:00,2025-04-15T00:00:00-05:00,4,66300.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-828,ocds-dgv273-seacev3-2025-200276-828-2025-04-11T10:25:07.944658-05:00,2318170,1101244-10445428324,424-2025,contratación de tercero,2025-02-21T00:00:00-05:00,2025-05-21T00:00:00-05:00,89,24000.0,PEN,Soles,2025-02-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1102953,ocds-dgv273-seacev3-1102953-2025-04-11T10:25:07.758026-05:00,2318205,1102953-20610583076,ORDEN DE COMPRA NRO 224,CONTRATACION DE EQUIPOS PARA RESCATE,2025-04-10T00:00:00-05:00,2025-04-14T00:00:00-05:00,4,75725.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-556,ocds-dgv273-seacev3-2025-200276-556-2025-04-11T10:25:07.081173-05:00,2318433,1100404-10332628149,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A EVALUADOR 00149-2025 - OEFA/OAD- UAB,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A EVALUADOR 00149-2025 - OEFA/OAD- UAB,2025-01-23T00:00:00-05:00,2025-07-21T00:00:00-05:00,179,48000.0,PEN,Soles,2025-01-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-555,ocds-dgv273-seacev3-2025-200276-555-2025-04-11T10:25:07.067225-05:00,2318428,1100393-10258474851,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A SUPERVISOR 00147-2025 - OEFA/OAD-UAB,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A SUPERVISOR 00147-2025 - OEFA/OAD-UAB,2025-01-23T00:00:00-05:00,2025-04-23T00:00:00-05:00,90,24000.0,PEN,Soles,2025-01-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35859-44,ocds-dgv273-seacev3-2025-35859-44-2025-04-11T10:25:07.035820-05:00,2318423,1098133-20612056341,OC Nº 188-2025,"ADQUISICION DE COMBUSTIBLES, PARA EL PROYECTO AMPLIACIÓN DEL SERVICIO DE APOYO AL DESARROLLO PRO-DUCTIVO SOSTENIBLE DE BAMBÚ EN 16 DISTRITOS DEL ÁMBI-TO DEL VRAEM EN LAS PROV DE LA MAR Y HUANTA DEL DEPART AYACUCHO: LA PROV DE LA CONVENCIÓN DEL DEPART CUSCO Y LA PROV. DE SATIPO DE JUNIN",2025-04-10T00:00:00-05:00,2025-10-31T00:00:00-05:00,204,95025.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1330-6,ocds-dgv273-seacev3-2025-1330-6-2025-04-11T10:25:06.952704-05:00,2318171,1097518-20565853971,004-2025-OGA/MDP,ADQUISICION DE ALIMENTOS PARA LA MODALIDAD DE CENTRO DE ATENCION OSB OLLAS COMUNES DEL PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,2025-04-08T00:00:00-05:00,2025-11-20T00:00:00-05:00,226,190936.0,PEN,Soles,2025-04-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-177,ocds-dgv273-seacev3-2025-35-177-2025-04-11T10:25:06.937265-05:00,2318453,1095318-20544585097,ORDEN DE COMPRA N°1268-2025,"ADQUISICION DE CEMENTO PORTLAND TIPO I PARA LA OBRA RENOVACION DE VIAS DE ACCESO EN EL (LA) ENTRADA A LA CAPITAL DE VILCASHUAMAN, DISTRITO DE VILCASHUAMAN, PROVINCIA VILCASHUAMAN, DEPARTAMENTO DE AYACUCHO",2025-04-09T00:00:00-05:00,2025-04-28T00:00:00-05:00,19,197127.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-433-5,ocds-dgv273-seacev3-2025-433-5-2025-04-11T10:25:06.892002-05:00,2318404,1096724-10437699297,ORDEN DE COMPRA Nº145,ORDEN DE COMPRA Nº145,2025-04-10T01:00:00-05:00,2025-04-14T01:00:00-05:00,4,121000.0,PEN,Soles,2025-04-09T01:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-23305-3,ocds-dgv273-seacev3-2025-23305-3-2025-04-11T10:25:06.537458-05:00,2318218,1095800-20608764179,87-2025.,ADQUISICION DE MADERA TIPO MACHIHEMBRADO.,2025-04-10T00:00:00-05:00,2025-05-16T00:00:00-05:00,36,54340.0,PEN,Soles,2025-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-530,ocds-dgv273-seacev3-2025-200276-530-2025-04-11T10:25:06.501705-05:00,2318166,1099894-10772171078,122-2025,CONTRATO,2025-01-22T00:00:00-05:00,2025-04-16T00:00:00-05:00,84,9000.0,PEN,Soles,2025-01-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-505-22,ocds-dgv273-seacev3-2025-505-22-2025-04-11T10:25:06.485662-05:00,2318242,1098263-20605837221,CONTRATO N°42-2025-MPH/GM,ADQUISICION DE CEMENTO PORTLAND TIPO I(42.5 KG) PARA EL PROYECTO MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE PROTECCION CONTRA INUNDACIONES EN LA QUEBRADA YANAQAQA DESDE EL CERRO LA PICOTA HASTA EL PUENTE JR. LIBERTAD (1+335) DEL DISTRITO DE AYACUCHO - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO.,2025-04-04T00:00:00-05:00,2025-05-10T00:00:00-05:00,36,97350.0,PEN,Soles,2025-04-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-516,ocds-dgv273-seacev3-2025-200276-516-2025-04-11T10:25:06.358955-05:00,2318123,1099880-10108615155,108-2025,CONTRATO,2025-01-22T00:00:00-05:00,2025-07-21T00:00:00-05:00,180,6000.0,PEN,Soles,2025-01-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200276-539,ocds-dgv273-seacev3-2025-200276-539-2025-04-11T10:25:06.145285-05:00,2318392,1100094-10459999031,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A SUPERVISOR 00131-2025 - OEFA/OAD-UAB,CONTRATO DE PRESTACIÓN DE SERVICIOS DE TERCERO/A SUPERVISOR 00131-2025 - OEFA/OAD-UAB,2025-01-23T00:00:00-05:00,2025-04-23T00:00:00-05:00,90,18000.0,PEN,Soles,2025-01-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1094348,ocds-dgv273-seacev3-1094348-2025-04-11T10:25:06.010254-05:00,2318384,1094348-20510226021,4500042607,ADQUISICIÓN DE TRAMPAS DE VAPOR PARA TURBINAS DE LA UNIDAD DP1,2025-04-03T00:00:00-05:00,2025-07-02T00:00:00-05:00,90,48926.38,PEN,Soles,2025-04-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1096277,ocds-dgv273-seacev3-1096277-2025-04-11T10:25:05.413426-05:00,2318095,1096277-10422991005,129-2025,"ADQUISICION DE AGREGADOS PARA EL PROYECTO ""MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION DE NIVEL INICIAL EN LAS INSTITUCIONES EDUCATIVAS 475-12 DE MIRAFLORES, 475-10 DE MOZOBAMBA, 475- 43 DE VISTA ALEGRE Y 109 DE ROCCHACC DEL DISTRITO DE ROCCHACC - PROVINCIA DE CHINCHEROS - DEPARTAMENTO DE APURIMAC",2025-04-09T00:00:00-05:00,2025-04-19T00:00:00-05:00,10,60950.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1098912,ocds-dgv273-seacev3-1098912-2025-04-11T10:25:05.190198-05:00,2318458,1098912-20611676621,ORDEN DE COMPRA N°1184-2025,"ADQUISICION DE CUCHILLAS, CANTONERAS, UÑAS, TIRAS, Y TURBO COMPRESOR PARA LAS MAQUINARIAS DEL SEM PARA LA OBRA META: MEJORAMIENTO Y AMPLIACIÓN DE LA CARRETERA EMP. PE 32A (MINASCUCHO)LLAMOCCMAYO-ALPACHACA-MUNAYPATA - EMP.AY-106 (ROSASPATA) DISTRITO DE CHIARA, LOS MOROCHUCOS DE LAS PROVINCIAS DE HUAM",2025-04-04T00:00:00-05:00,2025-04-08T00:00:00-05:00,4,54700.0,PEN,Soles,2025-04-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1371-5,ocds-dgv273-seacev3-2025-1371-5-2025-04-11T10:25:05.033658-05:00,2318329,1097544-20553239681,014-2025-OGA-MDM/CONSULTORIA,"SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PI: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA SUB-GERENCIA DE SEGURIDAD CIUDADANA DEL DISTRITO DE MALA, PROVINCIA DE CAÑETE, DEPARTAMENTO DE LIMA",2025-04-05T00:00:00-05:00,2025-06-03T00:00:00-05:00,59,116240.33,PEN,Soles,2025-04-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1103512,ocds-dgv273-seacev3-1103512-2025-04-10T11:13:17.740576-05:00,2317981,1103512-20605139028,448-2025,MATERIAL GRANULAR PARA AFIRMADO TIPO C,2025-04-09T00:00:00-05:00,2025-04-14T00:00:00-05:00,5,72400.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1100535,ocds-dgv273-seacev3-1100535-2025-04-10T11:13:17.016003-05:00,2318065,1100535-20611036532,OC 0409-2028,CONTRATACION DE TUBERIA LAC DE ACERO ESTRUCTURAL,2025-04-10T00:00:00-05:00,2025-04-15T00:00:00-05:00,5,62997.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1102872,ocds-dgv273-seacev3-1102872-2025-04-10T11:13:16.263842-05:00,2318042,1102872-10414900963,ORDEN DE COMPRA Nº 0403-2025,"CONTRATACION DE REPUESTOS E INSUMOS PARA LA ACTIVIDAD ""LIMPIEZA DE DESLIZAMIENTO DE TALUDES Y RECUPERACION PUNTUAL DE LA PLATAFORMA EN LA RED VIAL VECINAL DE LA ZONAL ECHARATI, DISTRITO DE ECHARATI LA CONVENCION - CUSCO""",2025-04-09T00:00:00-05:00,2025-05-02T00:00:00-05:00,23,52615.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1100276,ocds-dgv273-seacev3-1100276-2025-04-10T11:13:14.897183-05:00,2317920,1100276-20609186748,1220,oc 1220,2025-04-08T00:00:00-05:00,2025-04-14T00:00:00-05:00,6,65000.0,PEN,Soles,2025-04-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1593-27,ocds-dgv273-seacev3-2025-1593-27-2025-04-10T11:13:14.118087-05:00,2318006,1098910-20525863728,008-2025-MPA-GAF,"ADQUSICION DE COMBUSTIBLE DIESEL B5 S-50 PARA LA EJECUCION DE LA FICHA TECNICA DENOMINADA RECUPERACION DE LA TRANSITABILIDAD VEHICULAR EN LAS LOCALIDADES DE (CRUCE MONTERO - LOS MOLINOS SANGUIL - NARANJO DE CHOTA - SAUSAL DEL QUIROZ), (EL SURAL - SAN VICENTE DEL MOLINO - JIMBURILLA - TAPALCO - RADIOPAMPA - OLLEROS), (LLANOS DE ARAGOTO - CERRO CUNYA) EN EL DISTRITO DE AYABACA PROVINCIA DE AYABACA DEPARTAMENTO DE PIURA",2025-04-05T00:00:00-05:00,2025-05-05T00:00:00-05:00,30,73563.0,PEN,Soles,2025-04-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1098179,ocds-dgv273-seacev3-1098179-2025-04-10T11:13:14.027756-05:00,2318045,1098179-20609394553,ORDEN DE OCMPRA N° 876,"ADQUISICION DE TUBOS Y PLANCHAS ESTRUCTURALES TIPO LAC PARA EL PROYECTO ""MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL CENTRO DE SALUD TAMBURCO, DISTRITO DE TAMBURCO DE LA PROVINCIA DE ABANCAY DEL DEPARTAMENTO DE APURIMAC"".",2025-04-09T00:00:00-05:00,2025-04-14T00:00:00-05:00,5,77740.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1756-36,ocds-dgv273-seacev3-2025-1756-36-2025-04-10T11:13:12.943757-05:00,2318051,1096766-20542228076,OC 172-2025,"Adquisición de adoquín de concreto (vehicular ligero) 20 cm x 10 cm x 6 cm, para la ejecución del proyecto de inversión: ¿Mejoramiento del servicio de movilidad urbana en vías locales en el Jr. Fachin Cuadras 01, 02 y 03, de la Ciudad de Moyobamba, Distrito de Moyobamba, de la Provincia de Moyobamba, del Departamento de San Martín¿, CUI N° 2631330 - CONVENIO N° 26-0004-PIR-01.",2025-04-09T00:00:00-05:00,2025-04-28T00:00:00-05:00,19,31200.0,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1887-14,ocds-dgv273-seacev3-2025-1887-14-2025-04-10T11:13:12.158289-05:00,2317998,1096313-20404723392,CONTRATO Nº 007-2025-R-UNAS,"ADQUISICIÓN DE SUMINISTRO DE GAS LICUADO DE PETRÓLEO A GRANEL, PARA USO EN LA ELABORACIÓN DE LOS ALIMENTOS PARA LOS ESTUDIANTES DEL COMEDOR UNIVERSITARIO DE LA UNAS",2025-04-04T00:00:00-05:00,2025-12-30T00:00:00-05:00,270,62000.0,PEN,Soles,2025-04-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2341-3,ocds-dgv273-seacev3-2025-2341-3-2025-04-10T11:13:12.142695-05:00,2317955,1095355-20106897914,13,Servicio de telefonía móvil,2025-04-29T00:00:00-05:00,2026-10-28T00:00:00-05:00,547,102670.44,PEN,Soles,2025-04-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1094880,ocds-dgv273-seacev3-1094880-2025-04-10T11:13:11.959173-05:00,2317871,1094880-1653725,CONTRATO 01-2025,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE COASA CORRRESPONDIENTE AL PERIODO 2025,2025-04-01T00:00:00-05:00,2025-12-30T00:00:00-05:00,273,190637.3,PEN,Soles,2025-03-31T00:00:00-05:00,,,,
