Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda,Entrega compilada:Contratos:Implementación:Fecha de fin
ocds-dgv273-seacev3-2025-200363-47,ocds-dgv273-seacev3-2025-200363-47-2026-05-20T10:30:30.682911-05:00,2317651,1087735-20605020497,0125-2025-CENARES/MINSA,"ADQUISICIÓN DE EQUIPOS DE PROTECCIÓN PERSONAL - COMPRA CENTRALIZADA PARA EL  ABASTECIMIENTO POR UN PERIODO DE DOCE (12) MESES - MANDIL DESCARTABLE NO ESTERIL  TALLA ""M""",2025-04-02T00:00:00-05:00,2026-12-31T00:00:00-05:00,638,6916123.5,PEN,Soles,2025-04-01T00:00:00-05:00,,,,2027-01-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-31,ocds-dgv273-seacev3-2025-1952-31-2026-05-20T10:30:18.976967-05:00,2322936,1087180-1655475,CONTRATO N° 002-2025-OECE,Servicio de Infraestructura en la Nube Pública de Oracle para el Funcionamiento de la Plataforma del Sistema SEACE o Equivalente,2025-05-30T00:00:00-05:00,2026-05-29T00:00:00-05:00,364,4832777.84,PEN,Soles,2025-04-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200495-1,ocds-dgv273-seacev3-2025-200495-1-2026-05-17T10:12:59.641194-05:00,2316229,1089868-20610342966,002-2025-P-CSJSA/PJ,SERVICIO DE MENSAJERIAY ENCOMIENDAS LOCAL Y NACIONAL PARA LAS DIVERSAS DEPENDENCIAS D ELA CORTE SUPERIOR DE JSUTICIA DEL SANTA,2025-03-27T00:00:00-05:00,2026-03-27T00:00:00-05:00,365,334854.0,PEN,Soles,2025-03-26T00:00:00-05:00,471067.5,PEN,Soles,
ocds-dgv273-seacev3-2025-10505-3,ocds-dgv273-seacev3-2025-10505-3-2026-05-17T10:12:59.626015-05:00,2314931,1093227-20559657817,001-2025,"SERVICIO DE RECOLECCION, TRANSPORTE Y DISPOSICION FINAL DE RESIDUOS PELIGROSOS Y BIOCONTAMINADOS GENERADOS EN EL HOSPITAL DE APOYO CHEPEN Y ESTABLECIMIENTOS PERIFERICOS DE LA RISCH PARA EL AÑO 2025",2025-03-21T00:00:00-05:00,2025-12-31T00:00:00-05:00,285,246833.28,PEN,Soles,2025-03-21T00:00:00-05:00,307433.28,PEN,Soles,
ocds-dgv273-seacev3-1125342,ocds-dgv273-seacev3-1125342-2026-05-16T10:22:14.985269-05:00,2336997,1125342-20601500494,CONTRATO Nº 016-2025-MDC-UFA,"¿REMODELACION DE LOSA DEPORTIVA: CONSTRUCCION DE CERCO PERIMETRICO; EN EL(LA) INSTALACIONES DEPORTIVAS Y /O RECREATIVAS SECTOR NUEVO PARAISO - DISTRITO DE COLAN EN EL CENTRO POBLADO NUEVO PARAISO, DISTRITO DE COLAN, PROVINCIA PAITA, DEPARTAMENTO PIURA ¿ CUI N° 2662664¿",2025-07-15T00:00:00-05:00,2025-09-13T00:00:00-05:00,60,251547.83,PEN,Soles,2025-07-14T00:00:00-05:00,223024.55,PEN,Soles,
ocds-dgv273-seacev3-2025-200148-13,ocds-dgv273-seacev3-2025-200148-13-2026-05-16T10:22:14.950160-05:00,2329477,1092669-20418896915,CONTRATO 029-2025-MIDISPNADP-JUNTOS,"SERVICIO DE PÓLIZAS DE SEGURO PARA LAS COBERTURAS DEL PERSONAL Y BIENES PATRIMONIALES E INTERESES DEL PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MÁS POBRES ""JUNTOS""",2025-05-31T00:00:00-05:00,2027-05-31T00:00:00-05:00,730,998204.31,PEN,Soles,2025-05-30T00:00:00-05:00,979604.8,PEN,Soles,
ocds-dgv273-seacev3-2025-200148-13,ocds-dgv273-seacev3-2025-200148-13-2026-05-16T10:22:14.950160-05:00,2330807,1092669-1665693,030-2025-MIDIS/PNADP-JUNTOS,CONTRATACIÓN DE SERVICIO DE PÓLIZAS DE SEGURO PARA LAS COBERTURAS DE PERSONAL Y BIENES PATRIMONIALES E INTERESES DEL PROGRAMA JUNTOS,2025-05-31T00:00:00-05:00,2027-05-30T00:00:00-05:00,729,650650.83,PEN,Soles,2025-05-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1642-8,ocds-dgv273-seacev3-2025-1642-8-2026-05-16T10:22:03.639054-05:00,2314554,1089993-10036089216,CONTRATO DE CONSULTORIA DE OBRA N° 03-2025-MPS-GM-OGAF/OA,"CONTRATACIÓN DE LA CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN Y LIQUIDACIÓN DE LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN CALLES DEL AA.HH. LA FLORIDA I ETAPA, DISTRITO DE SECHURA, PROVINCIA DE SECHURA DEL DEPARTAMENTO DE PIURA"" con CUI N° 2643765",2025-03-21T00:00:00-05:00,2025-08-21T00:00:00-05:00,153,132830.72,PEN,Soles,2025-03-20T00:00:00-05:00,140250.72,PEN,Soles,2025-08-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-10549-1,ocds-dgv273-seacev3-2025-10549-1-2026-05-16T10:21:54.118066-05:00,2322942,1092806-10040637911,CONTRATO DE SUMINISTRO DE BIENES Nº 001-2025-DG-HRDAC-PASCO,"ADQUISICION DE PETROLEO DIESEL B5-S50 PARA LOS GRUPOS ELECTRÓGENOS, CALDEROS Y AMBULANCIAS DEL HOSPITAL REGIONAL DANIEL ALCIDES CARRION ¿ PASCO",2025-04-24T00:00:00-05:00,2026-04-23T00:00:00-05:00,364,279744.0,PEN,Soles,2025-04-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-951-7,ocds-dgv273-seacev3-2025-951-7-2026-05-16T10:21:54.022173-05:00,2322125,1090849-1653273,CONTRATO N° 004-2025-MDA/GM,"EJECUCIÓN DE OBRA: ""MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN LA AV. MALECÓN LOS INCAS DE CENTRO POBLADO PAUCARBAMBA DISTRITO DE AMARILIS DE LA PROVINCIA DE HUANUCO DEL DEPARTAMENTO DE HUANUCO""",2025-05-12T01:00:00-05:00,2025-09-09T01:00:00-05:00,120,1435267.0,PEN,Soles,2025-04-21T01:00:00-05:00,1650557.0,PEN,Soles,2026-01-29T01:00:00-05:00
ocds-dgv273-seacev3-2025-1160-4,ocds-dgv273-seacev3-2025-1160-4-2026-05-15T10:34:14.109781-05:00,2319098,1091042-10410828184,CONTRATO DE SUMINISTRO DE BIENES N°03-2025-MDP-GM,CONTRATO DE SUMINISTRO DE BIENES,2025-04-02T00:00:00-05:00,2025-12-31T00:00:00-05:00,273,1845000.0,PEN,Soles,2025-04-01T00:00:00-05:00,,,,2026-07-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-65,ocds-dgv273-seacev3-2025-35-65-2026-05-15T10:34:13.998378-05:00,2327955,1089057-20494233577,CONTRATO-94-2025-GRA-SEDECENTRAL-OAPF,"CONTRATACIÓN DEL SERVICIO DE ALQUILER DE DOS (2) TRACTORES SOBRE ORUGA A TODO COSTO (INCLUYE OPERADOR Y COMBUSTIBLE) PARA LA OBRA: ¿MEJORAMIENTO Y AMPLIACIÓN DE LA CARRETERA EMP. PE ¿ 32A (MINASCUCHO) ¿ LLACHOCCMAYO - ALLPACHACA ¿ MUNAYPATA - EMP. AY-106 (ROSASPATA), DISTRITOS DE CHIARA, LOS MOROCHU",2025-05-27T00:00:00-05:00,2025-12-22T00:00:00-05:00,209,697300.0,PEN,Soles,2025-05-26T00:00:00-05:00,1080815.0,PEN,Soles,2025-12-27T00:00:00-05:00
ocds-dgv273-seacev3-1091780,ocds-dgv273-seacev3-1091780-2026-05-15T10:34:05.282662-05:00,2316097,1091780-1647598,CONTRATO N°003-2025-HRHVM HUANUCO,CONTRATO N°003-2025-HRHVM HUANUCO,2025-04-01T00:00:00-05:00,2026-03-31T00:00:00-05:00,364,1699035.48,PEN,Soles,2025-03-25T00:00:00-05:00,2123794.35,PEN,Soles,
ocds-dgv273-seacev3-2025-960-5,ocds-dgv273-seacev3-2025-960-5-2026-05-15T10:33:19.728190-05:00,2318908,1093819-20608607154,CONTRATO Nº 001-2025-MPA/GM,CONTRATACION PARA EL SUMINSTRO DE COMBUSTIBLE (DIESEL B5 S50 Y GASOHOL REGULAR) PARA LAS DISTINTAS UNIDADES ORGANICAS DE LA MUNICIPALIDAD PROVINCIAL DE AMBO EJERCICIO FISCAL 2025,2025-04-09T00:00:00-05:00,2025-12-31T00:00:00-05:00,266,423137.68,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10368-17,ocds-dgv273-seacev3-2025-10368-17-2026-05-15T10:33:19.677526-05:00,2316849,1092099-20608461371,003-2025-GRSM-PEAM-GG,Adquisición de suministro de gasolina regular para las unidades móviles del Proyecto Especial Alto Mayo,2025-03-21T00:00:00-05:00,2026-01-14T00:00:00-05:00,299,72018.55,PEN,Soles,2025-03-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1481-5,ocds-dgv273-seacev3-2025-1481-5-2026-05-15T10:33:19.646344-05:00,2316013,1089092-20493640322,001-2025-GM-MDFL,"""CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS COMUNIDADES DE FOMENTO Y SAN JOSE DE OMAGUAS , DISTRITO DE FERNANDO LORES DE LA PROVINCIA DE MAYANAS DEL DEPARTAMENTO DE LORETO "" CUI N|° 2675408",2025-03-11T00:00:00-05:00,2025-07-25T00:00:00-05:00,136,2035384.88,PEN,Soles,2025-03-10T00:00:00-05:00,2159920.88,PEN,Soles,
ocds-dgv273-seacev3-2025-1160-3,ocds-dgv273-seacev3-2025-1160-3-2026-05-15T10:32:57.445527-05:00,2321157,1093950-10410828184,CONTRATO DE SUMINISTRO DE BIENES N°04-2025-MDP/GM,CONTRATO DE SUMINISTRO DE BIENES,2025-04-11T00:00:00-05:00,2025-12-31T00:00:00-05:00,264,1325023.51,PEN,Soles,2025-04-10T00:00:00-05:00,,,,2026-07-29T00:00:00-05:00
ocds-dgv273-seacev3-1088917,ocds-dgv273-seacev3-1088917-2026-05-15T10:32:57.413304-05:00,2318116,1088917-20494503469,028-2025-UNAH-P,"SERVICIO DE LÍNEA DE INTERNET DEDICADO 1 GBPS E IMPLEMENTACIÓN DE INFRAESTRUCTURA DE FIBRA ÓPTICA OSCURA PARA LAS SEDES: (CINCO ESQUINAS ¿ DATA CENTER, BOSQUE, JOSACO E INTAY) DE LA UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA",2025-04-01T00:00:00-05:00,2026-03-31T00:00:00-05:00,364,83000.0,PEN,Soles,2025-04-01T00:00:00-05:00,96833.32,PEN,Soles,
ocds-dgv273-seacev3-2025-200-4,ocds-dgv273-seacev3-2025-200-4-2026-05-14T10:36:35.414512-05:00,2318450,1088833-1645647,CONTRATO DE ADJUDICACIÓN SIMPLIFICADA Nº 04-2025-MPC-CS-1,"SUPERVISION DE LA OBRA: REHABILITACION DEL SERVICIO DE AGUA PARA RIEGO EN EL SECTOR SAN RAFAEL, DISTRITOS DE CASMA Y YAUTAN, PROVINCIA DE CASMA, DEPARTAMENTO DE ANCASH, CON CUI N°2562547.",2025-04-07T00:00:00-05:00,2025-10-03T00:00:00-05:00,179,124087.76,PEN,Soles,2025-03-21T00:00:00-05:00,144894.4,PEN,Soles,2025-11-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-20-18,ocds-dgv273-seacev3-2025-20-18-2026-05-14T10:36:24.487820-05:00,2323510,1087877-20418896915,007-2025-MIMP/OGA,CONTRATO,2025-05-10T00:00:00-05:00,2026-05-09T00:00:00-05:00,364,84721.48,USD,Dólar Norteamericano,2025-05-08T00:00:00-05:00,116080.23,USD,Dólar Norteamericano,
ocds-dgv273-seacev3-2025-1899-9,ocds-dgv273-seacev3-2025-1899-9-2026-05-14T10:36:13.297662-05:00,2318707,1092784-10458652614,CONTRATO Nº 005-2025-UA-UNCP,"CONTRATACIÓN DE SERVICIO DE ALIMENTACIÓN PARA LOS ESTUDIANTES BENEFICIADOS DE LA FACULTAD DE CIENCIAS AGRARIAS - FILIAL SATIPO ¿ RIO NEGRO DE LA UNCP, PARA LOS SEMESTRES ACADÉMICOS 2025-I Y 2025-II",2025-04-03T00:00:00-05:00,2025-12-22T00:00:00-05:00,263,183210.0,PEN,Soles,2025-04-02T00:00:00-05:00,180846.0,PEN,Soles,2025-12-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-1514-11,ocds-dgv273-seacev3-2025-1514-11-2026-05-14T10:36:02.421452-05:00,2316149,1093280-20611367326,CONTRATO N° 008-20255-GAF-MDM,"ADQUISICION DE COMBUSTIBLE GASOLINA DE 84 OCTANOS (para el funcionamiento y operatividad de las unidades, equipos de trabajo y maquinarias) Y PETRÓLEO DIESEL B5 (para el funcionamiento y operatividad de los motores generadores) DE LA MUNICIPALIDAD DISTRITAL DE",2025-03-28T00:00:00-05:00,2026-03-25T00:00:00-05:00,362,670800.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1088355,ocds-dgv273-seacev3-1088355-2026-05-14T10:36:02.406767-05:00,2309050,1088355-20568286562,CONTRATO N° 002-2025-UA-UNE,SERVICIO DE SEGURIDAD U VIGILANCIA PARA LA UNE (SEDE CENTRAL Y LOCALES),2025-02-07T00:00:00-05:00,2025-06-06T00:00:00-05:00,119,1386233.96,PEN,Soles,2025-02-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1092895,ocds-dgv273-seacev3-1092895-2026-05-13T10:35:26.389380-05:00,2317995,1092895-20606142880,006-2025/VIVIENDA/VMCS/PASLC,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS OFICINAS DEL PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,2025-04-02T00:00:00-05:00,2026-04-01T00:00:00-05:00,364,192562.08,PEN,Soles,2025-03-31T00:00:00-05:00,240702.59999999998,PEN,Soles,
ocds-dgv273-seacev3-2025-170248-3,ocds-dgv273-seacev3-2025-170248-3-2026-05-13T10:35:15.610089-05:00,2325841,1091953-20503650186,06-2025-DIRIS LE,"ADQUISICION DE EQUIPO DE RAYOS X DENTAL EN TRECE ESTABLECIMIENTOS DE SALUD I.4, ESTABLECIMIENTOS DE SALUD I.2, ESTABLECIMIENTOS DE SALUD I.3 A NIVEL DISTRITAL CUI N. 2481910",2025-05-17T00:00:00-05:00,2028-12-31T00:00:00-05:00,1324,438900.0,PEN,Soles,2025-05-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-819-1,ocds-dgv273-seacev3-2025-819-1-2026-05-13T10:35:04.767744-05:00,2313951,1088532-20527612129,CONTRATO N°016.A-2025-OGAF-MDV/LC,CONTRATACION DE SUMINISTRO DE CEMENTO,2025-03-20T00:00:00-05:00,2025-10-15T00:00:00-05:00,209,1625000.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,2025-10-15T00:00:00-05:00
ocds-dgv273-seacev3-1100953,ocds-dgv273-seacev3-1100953-2026-05-10T21:37:51.657453-05:00,2331969,1100953-1662662,NRO. 035 - 2025 - MDL/A,CONTRATO NRO. 035 - 2025 - MDL/A,2025-06-16T00:00:00-05:00,2026-01-31T00:00:00-05:00,229,5417700.0,PEN,Soles,2025-06-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1092891,ocds-dgv273-seacev3-1092891-2026-05-10T21:37:51.573519-05:00,2328261,1092891-1663260,CP 03-2024-MDM,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA EL SERVICIO DE SEGURIDAD Y VIGILANCIA PRIVADA EN RESGUARDO DE LOS BIENES Y DOCUMENTACIONNQUE OBRA EN LOS DIFERENTES AMBIENTES DE LA MUNICIPALIDAD DISTRITAL DE MAJES, DISTRITO DE MAJES - PROVINCIA DE CAYLLOMA - DEPARTAMENTO DE AREQUIPA",2025-04-25T00:00:00-05:00,2026-04-26T00:00:00-05:00,366,1433889.0,PEN,Soles,2025-04-25T00:00:00-05:00,1672870.5,PEN,Soles,
ocds-dgv273-seacev3-1092080,ocds-dgv273-seacev3-1092080-2026-05-10T21:37:41.036524-05:00,2338090,1092080-1684509,N°029-2025-MDCC,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: CREACION DEL SERVICIO DE DRENAJE PLUVIAL EN LA ASOCIACIÓN URBANIZADORA JOSE LUIS BUSTAMANTE Y RIVERO SECTOR II, III Y VI DEL DISTRITO DE CERRO COLORADO - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA CUI 2544239",2025-07-08T00:00:00-05:00,2026-07-03T00:00:00-05:00,360,10345617.92,PEN,Soles,2025-07-07T00:00:00-05:00,11789363.19,PEN,Soles,
ocds-dgv273-seacev3-2025-200013-4,ocds-dgv273-seacev3-2025-200013-4-2026-05-10T21:37:30.367035-05:00,2314807,1087825-20480821735,CONTRATO N°07-2025,"CONSTRUCCIÓN DE AMBIENTES COMPLEMENTARIOS, DEL COMPONENTE 1, DEL PIP CUI N°2216774",2025-03-19T00:00:00-05:00,2025-07-27T00:00:00-05:00,130,1566181.72,PEN,Soles,2025-03-18T00:00:00-05:00,1761053.35,PEN,Soles,2025-07-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-10249-47,ocds-dgv273-seacev3-2025-10249-47-2026-05-10T21:36:58.745118-05:00,2310807,1088265-20393045206,N° 022-CS-DIREC-2025,SERVICIO DE ADMINISTRACION ALMACEN Y CUSTODIA DE ARCHIVOS DOCUMENTARIOS DE LA DIREC,2025-02-26T00:00:00-05:00,2026-02-26T00:00:00-05:00,365,31052.93,PEN,Soles,2025-02-25T00:00:00-05:00,36450.37,PEN,Soles,
ocds-dgv273-seacev3-2025-1611-2,ocds-dgv273-seacev3-2025-1611-2-2026-05-10T21:36:58.684075-05:00,2313455,1092594-20530273009,CONTRATO DE CONSULTORIA DE OBRA Nº003-2025-MPM-CH,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA DE LA EJECUCION DE LA OBRA:MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL AA. S.S. JOSÉ CARLOS MARIÁTEGUI Y ANEXOS DISTRITO CHULUCANAS, PROVINCIA DE MORROPON - PIURA CUI 2277465",2025-03-14T00:00:00-05:00,2025-06-12T00:00:00-05:00,90,83713.57,PEN,Soles,2025-03-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-20005-7,ocds-dgv273-seacev3-2025-20005-7-2026-05-10T21:36:58.662259-05:00,2325612,1088208-1654937,016-2025-GRC,CONTRATACIÓN DE CONSULTORIA DE OBRA PARA LA SUPERVISION PARA DE OBRA DEL PI: ¿MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL INICIAL Y PRIMARIA DE LA I.E. 5032 ENRIQUE DEL HORME EN EL DISTRITO DE CALLAO - PROVINCIA CONSTITUCIONAL DEL CALLAO - DEPARTAMENTO DE CALLAO¿ CON CUI N° 2547937,2025-05-01T00:00:00-05:00,2025-12-26T00:00:00-05:00,239,395935.91,PEN,Soles,2025-04-30T00:00:00-05:00,,,,2026-02-09T00:00:00-05:00
ocds-dgv273-seacev3-1117554,ocds-dgv273-seacev3-1117554-2026-05-08T10:37:17.581494-05:00,2332127,1117554-20525051782,CONTRATO N°013-2025-PNEJP,"CONTRATACION DE LA EJECUCION DE LA OBRA: IMPLEMENTACION DEL CENTRO DE EMPLEO LIMA 3 LOS OLIVOS DEL COMPONENTE 3 DE LA INVERSION: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL CENTRO DE EMPLEO PARA LA INSERCION LABORAL FORMAL DE LOS JOVENES EN LAS REGIONES DE AREQUIPA, ICA, LAMBAYEQUE, LA LIBERTAD, PIURA, SAN MARTIN Y EN LIMA METROPOLITANA, CUI 2328039",2025-07-01T00:00:00-05:00,2025-11-30T00:00:00-05:00,152,2149595.56,PEN,Soles,2025-06-18T00:00:00-05:00,2190913.0100000002,PEN,Soles,2025-11-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-1093-1,ocds-dgv273-seacev3-2025-1093-1-2026-05-08T10:37:17.518400-05:00,2320515,1087967-1645277,CONTRATO Nº 01-2025-GM-MDS,"CONTRATO DE CONSULTORÍA DE OBRA PARA LA CONTRATACI N DEL SERVICI DE SUPERVISIÓN DE LA OBRA: MEJORAMIENTO Y AMPLIA-CION DEL SERVICIO DE MOVILID URBANA EN LAS VIAS LOCALES: JR. MARISCAL CACERES, JR. SUCRE, PROLG. MIGUEL GRAU, JR. PARRA DEL RIEGO, JR. MARIATEGUI, JR. ARGUEDAS, CALLE S/N, JR. LA UNION Y JR. CIRCUNVALACIÓN DEL BARRIO SAN BERNARDO, DISTRITO DE SAPALLANGA DE LA PROVINCIA DE HUANCAYO DEPARTAMENTO DE JUNIN CON CUI N 2576345",2025-04-22T00:00:00-05:00,2025-10-22T00:00:00-05:00,183,297696.33,PEN,Soles,2025-03-06T00:00:00-05:00,,,,2025-12-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-200537-16,ocds-dgv273-seacev3-2025-200537-16-2026-05-08T10:37:17.447351-05:00,2341750,1091691-1705717,CONTRATO N° 156-2025-MINAM-VMGA-GICA,"EJECUCIÓN DE UNA OBRA (01) DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN EL SECTOR EL PRADO, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA, DEPARTAMENTO DE MADRE DE DIOS",2025-08-14T00:00:00-05:00,2026-03-27T00:00:00-05:00,225,12766693.28,PEN,Soles,2025-08-12T00:00:00-05:00,13693253.76,PEN,Soles,
ocds-dgv273-seacev3-2025-754-18,ocds-dgv273-seacev3-2025-754-18-2026-05-08T10:37:06.681001-05:00,2316798,1090688-20605790802,CONTRATO N° 009-2025,"LA ADQUISICIÓN DE MATERIAL GRANULAR PARA BASE TIPO A PARA LA OBRA ""MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES DE LA APV. SOL NACIENTE DE ALTO QOSQO DISTRITO DE SAN SEBASTIÁN",2025-03-21T00:00:00-05:00,2025-08-17T00:00:00-05:00,149,88000.0,PEN,Soles,2025-03-20T00:00:00-05:00,,,,2025-08-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-200303-12,ocds-dgv273-seacev3-2025-200303-12-2026-05-07T10:36:24.536598-05:00,2315865,1090202-20495651941,N° 05-2025-IVP-CHOTA,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. PE-3NC (PTE. ROJO) - CHURUCANCHA - VIRGEN DEL CARMEN CENTRO - SAN JOSÉ ALTO - EMP. PE-3NC, DISTRITOS DE CHOTA Y LAJAS, PROVINCIA DE CHOTA, DEPARTAMENTO DE CAJAMARCA.",2025-03-06T00:00:00-05:00,2025-10-31T00:00:00-05:00,239,81600.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200303-33,ocds-dgv273-seacev3-2025-200303-33-2026-05-07T10:36:24.439264-05:00,2315904,1092281-20570653203,N° 19-2025-IVP-CHOTA,"SERVICIO DE ALQUILER DE CAMIONETA 4X4 A TODO COSTO INCLUIDO CONDUCTOR, MANTENIMIENTO, ETC; (EXCEPTO EL COMBUSTIBLE), PARA EL SEGUIMIENTO, INSPECCIÓN Y MONITOREO DE LA EJECUCIÓN DEL MANTENIMIENTO RUTINARIO 2025, DE LOS DIFERENTES CAMINOS VECINALES NO PAVIMENTADOS, A CARGO DEL INSTITUTO VIAL PROVINCIA Y DEMÁS ACTIVIDADES DE LA ENTIDAD",2025-03-06T00:00:00-05:00,2025-10-31T00:00:00-05:00,239,51120.0,PEN,Soles,2025-03-06T00:00:00-05:00,63900.0,PEN,Soles,2025-12-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-200303-15,ocds-dgv273-seacev3-2025-200303-15-2026-05-07T10:36:24.397342-05:00,2315876,1091546-20495651941,N° 14-2025-IVP-CHOTA,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. CA -105 - EMP. R0604089 (YAQUIL), DISTRITO DE CHOTA, PROVINCIA DE CHOTA, DEPARTAMENTO DE CAJAMARCA.",2025-03-06T00:00:00-05:00,2025-10-31T00:00:00-05:00,239,68700.0,PEN,Soles,2025-03-05T00:00:00-05:00,,,,2025-12-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-200303-2,ocds-dgv273-seacev3-2025-200303-2-2026-05-07T10:36:24.377798-05:00,2315868,1091472-20368953149,N° 08-2025-IVP-CHOTA,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. CA-925 (CONGA EL VERDE) - EMP. CA-919 (CRUCE A LA PÚCARA), DISTRITOS DE CONCHÁN Y CHALAMARCA, PROVINCIA DE CHOTA, DEPARTAMENTO DE CAJAMARC",2025-03-06T00:00:00-05:00,2025-10-31T00:00:00-05:00,239,74999.0,PEN,Soles,2025-03-04T00:00:00-05:00,56561.8,PEN,Soles,2025-12-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-2430-54,ocds-dgv273-seacev3-2025-2430-54-2026-05-07T10:36:14.311177-05:00,2321865,1093616-20447678722,GL-C-010-2025,SERVICIO DE SEGURIDAD Y VIGILANCIA PUNO,2025-05-01T00:00:00-05:00,2026-04-30T00:00:00-05:00,364,306000.0,PEN,Soles,2025-04-14T00:00:00-05:00,353824.8,PEN,Soles,
ocds-dgv273-seacev3-2025-200303-9,ocds-dgv273-seacev3-2025-200303-9-2026-05-07T10:36:14.291504-05:00,2315872,1091518-20368953491,N° 11-2025-IVP-CHOTA,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. PE-06 A (KM 83+534) - EL GUINEO - HUALANGA - CASUPE - LA FILA - YAYPÓN - LD (CAJAMARCA - LAMBAYEQUE) (KM 107+970), DISTRITO DE TOCMOCHE, PROVINCIA DE CHOTA, DEPARTAMENTO DE CAJAMARCA.",2025-03-06T00:00:00-05:00,2025-10-31T00:00:00-05:00,239,147800.0,PEN,Soles,2025-03-05T00:00:00-05:00,129325.0,PEN,Soles,2025-12-31T00:00:00-05:00
