Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio
ocds-dgv273-seacev3-2025-200461-115,ocds-dgv273-seacev3-2025-200461-115-2025-12-07T10:02:53.917171-05:00,compiled,2025-12-07T10:02:53.917158-05:00,ocds-dgv273-seacev3-2025-200461-115,2025-12-07T10:02:53.917177-05:00,tender,PE-CONSUCODE-200461,UNIDAD EJECUTORA 003:PROGRAMA MODERNIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA NO PENALES A TRAVÉS DE LA IMPLEMENTACIÓN DEL EXPEDIENTE JUDICIAL ELECTRÓNICO (EJE).,2413068,155700.0,PEN,Soles,1087448,CONV-PROC-1-2025-CI-UE-PMSAJ-1,Especialista Financiero/a,PE-CONSUCODE-200461,UNIDAD EJECUTORA 003:PROGRAMA MODERNIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA,2025-01-30T18:53:00-05:00,open,Convenio,services,services,155700.0,PEN,Soles,155700.0,2025-01-07T00:00:00-05:00,2025-01-07T00:00:00-05:00,,,,False,1,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1176274,ocds-dgv273-seacev3-1176274-2025-12-06T10:10:26.040810-05:00,compiled,2025-12-06T10:10:26.040797-05:00,ocds-dgv273-seacev3-1176274,2025-12-06T10:10:26.040815-05:00,tender,PE-CONSUCODE-204549,MEJORA DE LA CALIDAD DE SERVICIOS REGISTRALES - RENIEC,Fondos Públicos,,,,,,1176274,CONV-PROC-26-2024-CP-2024-MCSR-1,"CONTRATACIÓN DE LOS SERVICIOS DE ADECUACIÓN DE LA ARQUITECTURA, INFRAESTRUCTURA ELÉCTRICO Y CABLEADO ESTRUCTURADO DEL CENTRO DE PERSONALIZACIÓN DE DNIE EN LA SEDE DE LAS OR INDEPENDENCIA PARA LAS IMPRESORAS DE ALTA PRODUCCIÓN P09",PE-CONSUCODE-204549,MEJORA DE LA CALIDAD DE SERVICIOS REGISTRALES - RENIEC,2025-12-04T18:11:00-05:00,open,Convenio,services,services,593958.16,PEN,Soles,593958.16,2025-01-23T00:00:00-05:00,2025-01-23T00:00:00-05:00,,,,False,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-513-4,ocds-dgv273-seacev3-2025-513-4-2025-12-04T10:14:51.540624-05:00,compiled,2025-12-04T10:14:51.540611-05:00,ocds-dgv273-seacev3-2025-513-4,2025-12-04T10:14:51.540629-05:00,tender,PE-CONSUCODE-513,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - HUAMANGA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 432-159   DISTRITO DE SAN JUAN BAUTISTA DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO DE AYACUCHO,2626040,170000.0,PEN,Soles,1087690,AS-SM-3-2025-MDSJB/CS-1,"CONTRATACION DE CONSULTORIA PARA LA ELABORACION DEL ESTUDIO DEFINITIVO A NIVEL DE EXPEDIENTE TECNICO DEL PROYECTO DENOMINADO: ""MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL EN I.E.432-159 DISTRITO DE SAN JUAN BAUTISTA DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO DE AYACUCHO"" CON CUI N° 2626040",PE-CONSUCODE-513,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - HUAMANGA,2025-01-31T20:45:00-05:00,open,Adjudicación Simplificada,services,services,170000.0,PEN,Soles,170000.0,2025-01-31T00:00:00-05:00,2025-01-31T00:00:00-05:00,2025-02-01T00:01:00-05:00,2025-02-04T23:59:00-05:00,3,False,6,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1086689,ocds-dgv273-seacev3-1086689-2025-11-30T10:01:01.735013-05:00,compiled,2025-11-30T10:01:01.735000-05:00,ocds-dgv273-seacev3-1086689,2025-11-30T10:01:01.735018-05:00,tender,PE-CONSUCODE-1673,MUNICIPALIDAD DISTRITAL DE SAN ANTON,Fondos Públicos,"REPARACION DE EXCAVADORA HIDRAULICA, RETROEXCAVADORA Y EQUIPOS COMPLEMENTARIOS; EN EL(LA) UNIDAD DE OPERACIÓN Y MANTENIMIENTO DE MAQUINARIA, EQUIPO MECANICO  DISTRITO DE SAN ANTON, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",2695205,159600.0,PEN,Soles,1086689,COMPRE-SM-1-2025-MDSA/OEC-1,"CONTRATACION DE BIENES, ADQUISICION DE REPUESTOS PARA LA REPARACION Y MANTENIMIENTO CORRECTIVO DE LA EXCAVADORA HIDRAULICA CAT 329DL DE LA MUNICIPALIDAD DISTRITAL DE SAN ANTON ¿ AZANGARO ¿ PUNO",PE-CONSUCODE-1673,MUNICIPALIDAD DISTRITAL DE SAN ANTON,2025-01-23T21:29:00-05:00,open,Comparación de Precios,goods,goods,79800.0,PEN,Soles,79800.0,2025-01-23T00:00:00-05:00,2025-01-23T00:00:00-05:00,,,,False,3,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1554-4,ocds-dgv273-seacev3-2025-1554-4-2025-11-29T10:09:53.017728-05:00,compiled,2025-11-29T10:09:53.017716-05:00,ocds-dgv273-seacev3-2025-1554-4,2025-11-29T10:09:53.017733-05:00,tender,PE-CONSUCODE-1554,MUNICIPALIDAD DISTRITAL DE PACOCHA,Fondos Públicos,,,166403.0,PEN,Soles,1087717,AS-SM-1-2025-CS-MDP-1,SUMINISTRO DE BIENES PARA LA ATENCION DE BENEFICIARIOS DEL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE PACOCHA PERÍODO 2025,PE-CONSUCODE-1554,MUNICIPALIDAD DISTRITAL DE PACOCHA,2025-01-31T23:27:00-05:00,open,Adjudicación Simplificada,goods,goods,166403.0,PEN,Soles,166403.0,2025-01-31T00:00:00-05:00,2025-01-31T00:00:00-05:00,2025-02-01T00:01:00-05:00,2025-02-04T23:59:00-05:00,3,False,7,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-200461-104,ocds-dgv273-seacev3-2025-200461-104-2025-11-29T10:09:18.827256-05:00,compiled,2025-11-29T10:09:18.827244-05:00,ocds-dgv273-seacev3-2025-200461-104,2025-11-29T10:09:18.827262-05:00,tender,PE-CONSUCODE-200461,UNIDAD EJECUTORA 003:PROGRAMA MODERNIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA NO PENALES A TRAVÉS DE LA IMPLEMENTACIÓN DEL EXPEDIENTE JUDICIAL ELECTRÓNICO (EJE).,2413068,108000.0,PEN,Soles,1089806,CONV-PROC-5-2025-CI-UE-PMSAJ-1,Analista en Comunicaciones,PE-CONSUCODE-200461,UNIDAD EJECUTORA 003:PROGRAMA MODERNIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA,2025-02-13T16:54:00-05:00,open,Convenio,services,services,108000.0,PEN,Soles,108000.0,2025-01-20T00:00:00-05:00,2025-01-20T00:00:00-05:00,,,,False,1,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1094301,ocds-dgv273-seacev3-1094301-2025-11-29T10:08:56.773117-05:00,compiled,2025-11-29T10:08:56.773104-05:00,ocds-dgv273-seacev3-1094301,2025-11-29T10:08:56.773122-05:00,tender,PE-CONSUCODE-1554,MUNICIPALIDAD DISTRITAL DE PACOCHA,Fondos Públicos,,,78221.72,PEN,Soles,1094301,AS-SM-1-2025-CS-MDP-1,SUMINISTRO DE BIENES PARA LA ATENCION DE BENEFICIARIOS DEL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE PACOCHA PERÍODO 2025,PE-CONSUCODE-1554,MUNICIPALIDAD DISTRITAL DE PACOCHA,2025-01-31T23:27:00-05:00,open,Adjudicación Simplificada,goods,goods,166403.0,PEN,Soles,75403.0,2025-01-31T00:00:00-05:00,2025-01-31T00:00:00-05:00,2025-02-01T00:01:00-05:00,2025-02-04T23:59:00-05:00,3,False,7,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-236579-13,ocds-dgv273-seacev3-2025-236579-13-2025-11-28T10:11:37.691780-05:00,compiled,2025-11-28T10:11:37.691766-05:00,ocds-dgv273-seacev3-2025-236579-13,2025-11-28T10:11:37.691785-05:00,tender,PE-CONSUCODE-204710,PROGRAMA MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA EN MATERIA PENAL EN EL PERÚ,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE INFORMACIÓN DEL MINJUSDH PARA LA IMPLEMENTACIÓN DE LA INTEROPERABILIDAD EN MATERIA PENAL  DISTRITO DE - TODOS - - PROVINCIA DE - TODOS - - DEPARTAMENTO DE -MUL.DEP-,2412557,3114910.8,PEN,Soles,1087369,CONV-PROC-1-2025-EJEPENAL-LPI-1,Adquisición de una solución de Servidores para procesamiento de Información en las Entidades Penitenciarias del INPE,PE-CONSUCODE-204710,PROGRAMA MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA EN MATERIA PENAL EN EL PERÚ,2025-01-30T12:49:00-05:00,open,Convenio,goods,goods,3114910.8,PEN,Soles,3114910.8,2025-01-24T00:00:00-05:00,2025-01-24T00:00:00-05:00,,,,False,5,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-174340-2,ocds-dgv273-seacev3-2025-174340-2-2025-11-22T10:09:48.481730-05:00,compiled,2025-11-22T10:09:48.481717-05:00,ocds-dgv273-seacev3-2025-174340-2,2025-11-22T10:09:48.481735-05:00,tender,PE-CONSUCODE-203887,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS DISTRITOS DE ATE Y SANTA ANITA DE LA  PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,2389079,,,,1086005,LP-SM-2-2025-PASLC-1,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS DISTRITOS DE ATE Y SANTA ANITA DE LA PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA¿ ¿ ETAPA 2, DISTRITO DE EL AGUSTINO Y SANTA ANITA, CÓDIGO ÚNICO N° 2389079",PE-CONSUCODE-203887,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,2025-01-16T04:01:00-05:00,open,Licitación Pública,works,works,87031562.73,PEN,Soles,87031562.73,2025-01-16T00:00:00-05:00,2025-01-16T00:00:00-05:00,2025-01-17T00:01:00-05:00,2025-01-30T23:59:00-05:00,13,True,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1144823,ocds-dgv273-seacev3-1144823-2025-11-22T10:09:38.159405-05:00,compiled,2025-11-22T10:09:38.159391-05:00,ocds-dgv273-seacev3-1144823,2025-11-22T10:09:38.159410-05:00,tender,PE-CONSUCODE-1050,MUNICIPALIDAD PROVINCIAL DE NAZCA,Fondos Públicos,"ADQUISICION DE AMBULANCIA URBANA; EN EL(LA) DE APOYO DE NAZCA  DISTRITO DE NASCA, PROVINCIA NASCA, DEPARTAMENTO ICA",2586158,789800.0,PEN,Soles,1144823,LP-SM-1-2025-MPN/CS-1,"ADQUISICION DE AMBULANCIA URBANA; EN EL(LA) DE APOYO DE NAZCA DISTRITO DE NASCA, PROVINCIA NASCA, DEPARTAMENTO ICA, CON CUI N°2586158",PE-CONSUCODE-1050,MUNICIPALIDAD PROVINCIAL DE NAZCA,2025-01-30T21:52:00-05:00,open,Licitación Pública,goods,goods,789800.0,PEN,Soles,789800.0,2025-01-30T00:00:00-05:00,2025-01-30T00:00:00-05:00,2025-01-31T00:01:00-05:00,2025-02-13T23:59:00-05:00,13,False,28,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1088132,ocds-dgv273-seacev3-1088132-2025-11-22T10:09:14.752324-05:00,compiled,2025-11-22T10:09:14.752311-05:00,ocds-dgv273-seacev3-1088132,2025-11-22T10:09:14.752330-05:00,tender,PE-CONSUCODE-1116,MUNICIPALIDAD DISTRITAL DE PERENE,Fondos Públicos,,,956800.0,PEN,Soles,1088132,SIE-SIE-1-2025-OEC/MDP-1,"CONTRATACION DE SUMINISTRO DE COMBUSTIBLE, PARA LA RECOLECCIÓN, TRASLADO Y DISPOSICIÓN FINAL DE RESIDUOS SOLIDOS MUNICIPALES EN EL DISTRITO DE PERENÉ, PARA LA SUB GERENCIA DE LIMPIEZA PÚBLICA Y MANTENIMIENTO DE ÁREAS VERDES.",PE-CONSUCODE-1116,MUNICIPALIDAD DISTRITAL DE PERENE,2025-01-24T19:24:00-05:00,open,Subasta Inversa Electrónica,goods,goods,478500.0,PEN,Soles,478500.0,2025-01-24T00:00:00-05:00,2025-01-24T00:00:00-05:00,,,,False,3,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-174340-1,ocds-dgv273-seacev3-2025-174340-1-2025-11-22T10:09:14.622600-05:00,compiled,2025-11-22T10:09:14.622586-05:00,ocds-dgv273-seacev3-2025-174340-1,2025-11-22T10:09:14.622605-05:00,tender,PE-CONSUCODE-203887,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS DISTRITOS DE ATE Y SANTA ANITA DE LA  PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,2389079,,,,1086007,LP-SM-1-2025-PASLC-1,"EJECUCION DE OBRA DEL PROYECTO: MEJORAMIENTO Y AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS DISTRITOS DE ATE Y SANTA ANITA DE LA PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA, ETAPA 1",PE-CONSUCODE-203887,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,2025-01-16T03:20:00-05:00,open,Licitación Pública,works,works,389679363.85,PEN,Soles,389679363.85,2025-01-16T00:00:00-05:00,2025-01-16T00:00:00-05:00,2025-01-17T00:01:00-05:00,2025-01-30T23:59:00-05:00,13,True,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-10247-193,ocds-dgv273-seacev3-2025-10247-193-2025-11-22T10:09:03.988266-05:00,compiled,2025-11-22T10:09:03.988253-05:00,ocds-dgv273-seacev3-2025-10247-193,2025-11-22T10:09:03.988280-05:00,tender,PE-CONSUCODE-10247,EJERCITO PERUANO,Fondos Públicos,,,50365.0,PEN,Soles,1086574,SIE-SIE-1-2025-EP/UO 0875-1,SUMINISTRO DE GAS LICUADO DE PETRÓLEO (GLP) PARA LA COCCIÓN DE ALIMENTOS DEL PERSONAL PROFESIONAL A LAS UNIDADES  Y SUS RESPECTIVAS BASES DE LA 33a BRIG INF PARA LOS MESES DE MARZO A DICIEMBRE AF-2025,PE-CONSUCODE-10247,EJERCITO PERUANO,2025-01-27T20:46:00-05:00,open,Subasta Inversa Electrónica,goods,goods,50365.0,PEN,Soles,50365.0,2025-01-27T00:00:00-05:00,2025-01-27T00:00:00-05:00,,,,False,5,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1588-1,ocds-dgv273-seacev3-2025-1588-1-2025-11-21T10:13:27.183167-05:00,compiled,2025-11-21T10:13:27.183154-05:00,ocds-dgv273-seacev3-2025-1588-1,2025-11-21T10:13:27.183182-05:00,tender,PE-CONSUCODE-1588,MUNICIPALIDAD DISTRITAL DE EL TALLAN,Fondos Públicos,,,236077.31,PEN,Soles,1086041,SIE-SIE-1-2025-MDET/OEC-1,"ADQUISICION DE COMBUTIBLE PARA LAS UNIDADES VEHICULARES DE LA MUNICIPALIDAD DISTRITAL DE EL TALLAN, DISTRITO DE EL TALLAN- PROVINCIA DE PIURA- DEPARTAMENTO DE PIURA \n\nITEM 01: GALOSINA REGULAR (GASOHOL)\nITEM 02: DIESEL B5",PE-CONSUCODE-1588,MUNICIPALIDAD DISTRITAL DE EL TALLAN,2025-01-16T16:10:00-05:00,open,Subasta Inversa Electrónica,goods,goods,236077.31,PEN,Soles,236077.31,2025-01-16T00:00:00-05:00,2025-01-16T00:00:00-05:00,,,,False,3,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-10247-232,ocds-dgv273-seacev3-2025-10247-232-2025-11-21T10:12:53.817596-05:00,compiled,2025-11-21T10:12:53.817584-05:00,ocds-dgv273-seacev3-2025-10247-232,2025-11-21T10:12:53.817602-05:00,tender,PE-CONSUCODE-10247,EJERCITO PERUANO,Fondos Públicos,,,104850.0,PEN,Soles,1087641,AS-SM-3-2025-EP/UO 0732-1,CONTRATACIÓN DEL SERVICIO DE TRANSPORTE DE COMBUSTIBLE TERRESTRE PPTO RO,PE-CONSUCODE-10247,EJERCITO PERUANO,2025-01-31T17:40:00-05:00,open,Adjudicación Simplificada,services,services,104850.0,PEN,Soles,104850.0,2025-01-31T00:00:00-05:00,2025-01-31T00:00:00-05:00,2025-02-01T00:01:00-05:00,2025-02-04T23:59:00-05:00,3,False,2,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1170733,ocds-dgv273-seacev3-1170733-2025-11-20T10:13:57.267370-05:00,compiled,2025-11-20T10:13:57.267358-05:00,ocds-dgv273-seacev3-1170733,2025-11-20T10:13:57.267375-05:00,tender,PE-CONSUCODE-205571,"UNIDAD EJECUTORA 022 \""PROYECTO DE TRANSFORMACIÓN DIGITAL CON EQUIDAD - PROTDE",Fondos Públicos,,,,,,1170733,CONV-PROC-2-2025-SD-PROTDE-1,ESQUEMAS TÉCNICOS CONCEPTUALES DEL PROYECTO TRANSFORMACION DIGITAL CON EQUIDAD,PE-CONSUCODE-205571,"UNIDAD EJECUTORA 022 \""PROYECTO DE TRANSFORMACIÓN DIGITAL CON EQUIDAD - PROTDE",2025-11-18T14:35:00-05:00,open,Convenio,services,services,42000.0,PEN,Soles,42000.0,2025-01-29T00:00:00-05:00,2025-01-29T00:00:00-05:00,,,,False,1,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1170643,ocds-dgv273-seacev3-1170643-2025-11-20T10:13:08.369720-05:00,compiled,2025-11-20T10:13:08.369708-05:00,ocds-dgv273-seacev3-1170643,2025-11-20T10:13:08.369725-05:00,tender,PE-CONSUCODE-205571,"UNIDAD EJECUTORA 022 \""PROYECTO DE TRANSFORMACIÓN DIGITAL CON EQUIDAD - PROTDE",Fondos Públicos,,,,,,1170643,CONV-PROC-1-2025-SD-PROTDE-1,ANALISIS DE LA EJECUTABILIDAD DEL PROYECTO TRANSFORMACION DIGITAL CON EQUIDAD - UNIDAD EJECUTORA 022,PE-CONSUCODE-205571,"UNIDAD EJECUTORA 022 \""PROYECTO DE TRANSFORMACIÓN DIGITAL CON EQUIDAD - PROTDE",2025-11-18T09:34:00-05:00,open,Convenio,services,services,42000.0,PEN,Soles,42000.0,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,,,,False,1,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-34-83,ocds-dgv273-seacev3-2025-34-83-2025-11-19T10:13:56.854488-05:00,compiled,2025-11-19T10:13:56.854476-05:00,ocds-dgv273-seacev3-2025-34-83,2025-11-19T10:13:56.854494-05:00,tender,PE-CONSUCODE-34,GOBIERNO REGIONAL DE AREQUIPA Sede Central,Fondos Públicos,,,55284.55,PEN,Soles,1087128,AS-SM-314-2024-GRA 1-2,ADQUISICIÓN DE CALZADO - ZAPATO DE VESTIR INSTITUCIONAL  PARA EL PERSONAL NUEVO AFILIADO AL SITCGRA DEL GOBIERNO REGIONAL DE AREQUIPA.,PE-CONSUCODE-34,GOBIERNO REGIONAL DE AREQUIPA Sede Central,2025-01-29T10:05:00-05:00,open,Adjudicación Simplificada,goods,goods,55284.55,PEN,Soles,55284.55,2025-01-29T00:00:00-05:00,2025-01-29T00:00:00-05:00,2025-01-30T00:01:00-05:00,2025-02-03T23:59:00-05:00,4,False,11,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1318-1,ocds-dgv273-seacev3-2025-1318-1-2025-11-15T10:09:05.746462-05:00,compiled,2025-11-15T10:09:05.746449-05:00,ocds-dgv273-seacev3-2025-1318-1,2025-11-15T10:09:05.746467-05:00,tender,PE-CONSUCODE-1318,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - LIMA,Fondos Públicos,,,8315393.36,PEN,Soles,1086395,LP-SM-1-2025-CS/MDI-1,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE EN LA MUNICIPALIDAD DE INDEPENDENCIA,PE-CONSUCODE-1318,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - LIMA,2025-01-21T21:34:00-05:00,open,Licitación Pública,goods,goods,8315393.36,PEN,Soles,8315393.36,2025-01-21T00:00:00-05:00,2025-01-21T00:00:00-05:00,2025-01-22T00:01:00-05:00,2025-02-04T23:59:00-05:00,13,False,14,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1087029,ocds-dgv273-seacev3-1087029-2025-11-15T10:08:54.698950-05:00,compiled,2025-11-15T10:08:54.698938-05:00,ocds-dgv273-seacev3-1087029,2025-11-15T10:08:54.698956-05:00,tender,PE-CONSUCODE-807,MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR,Fondos Públicos,,,82800.0,PEN,Soles,1087029,AS-SM-18-2024-OEC/MDC-E-2,SERVICIO DE ALQUILER DE CAMIONETA 4X4 DOBLE CABINA SEGUN TERMINOS DE REFERENCIA,PE-CONSUCODE-807,MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR,2025-01-28T15:29:00-05:00,open,Adjudicación Simplificada,services,services,82800.0,PEN,Soles,82800.0,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,2025-01-29T00:01:00-05:00,2025-01-30T23:59:00-05:00,1,False,23,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-212-2,ocds-dgv273-seacev3-2025-212-2-2025-11-15T10:08:44.014734-05:00,compiled,2025-11-15T10:08:44.014722-05:00,ocds-dgv273-seacev3-2025-212-2,2025-11-15T10:08:44.014740-05:00,tender,PE-CONSUCODE-212,MUNICIPALIDAD DISTRITAL DE ANRA,Fondos Públicos,"REMODELACION DE LOSA DEPORTIVA; EN EL(LA) I.E N° 86388 EN EL CENTRO POBLADO ANRA, DISTRITO DE ANRA, PROVINCIA HUARI, DEPARTAMENTO ANCASH",2634893,1455668.69,PEN,Soles,1086645,AS-SM-1-2025-MDA-CS-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE OBRA :REMODELACIÓN DE LOSA DEPORTIVA; EN EL(LA) I.E N° 86388 EN EL CENTRO POBLADO ANRA, DISTRITO DE ANRA, PROVINCIA HUARI, DEPARTAMENTO ANCASH, Código Único de Inversiones N° 2634893.",PE-CONSUCODE-212,MUNICIPALIDAD DISTRITAL DE ANRA,2025-01-27T22:52:00-05:00,open,Adjudicación Simplificada,works,works,1455668.69,PEN,Soles,1455668.69,2025-01-27T00:00:00-05:00,2025-01-27T00:00:00-05:00,2025-01-28T00:01:00-05:00,2025-01-30T23:59:00-05:00,2,False,20,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1217-3,ocds-dgv273-seacev3-2025-1217-3-2025-11-15T10:08:20.303442-05:00,compiled,2025-11-15T10:08:20.303429-05:00,ocds-dgv273-seacev3-2025-1217-3,2025-11-15T10:08:20.303447-05:00,tender,PE-CONSUCODE-1217,MUNICIPALIDAD PROVINCIAL DE OTUZCO,Fondos Públicos,,,882370.75,PEN,Soles,1086431,LP-SM-1-2025-MPO/CS-1,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS ALIMENTICIOS (LECHE EVAPORADA ENTERA) PARA LA ATENCION A USUARIOS DEL PROGRAMA DE COMPLEMENTACION ALIMENTARIA (PCA) ¿ OLLAS COMUNES CORRESPONDIENTE AL PERIODO DE ABRIL DEL 2025 A MARZO DEL 2026 (12 MESES),PE-CONSUCODE-1217,MUNICIPALIDAD PROVINCIAL DE OTUZCO,2025-01-28T19:24:00-05:00,open,Licitación Pública,goods,goods,882370.75,PEN,Soles,882370.75,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,2025-01-29T00:01:00-05:00,2025-02-11T23:59:00-05:00,13,False,19,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
