Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308057,1086922-10421979150,015-2025-OSCE-OAD-PBID,Desarrollador full stack 02 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308053,1086922-10329730862,005-2025-OSCE-OAD-PBID,desarrolladores full stack 01 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308100,1086922-10719590891,019-2025-OSCE-OAD-PBID,Desarrollador full stack 09 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-05T00:00:00-05:00,2025-05-04T00:00:00-05:00,88,24000.0,PEN,Soles,2025-02-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308099,1086922-10726622529,013-2025-OSCE-OAD-PBID,Desarrolladores full stack 08 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308097,1086922-10446740755,014-2025-OSCE-OAD-PBID,Desarrollador full stack 06 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308092,1086922-10447867911,011-2025-OSCE-OAD-PBID,Desarrollador full stack 04 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308094,1086922-10419163355,010-2025-OSCE-OAD-PBID,Desarrollador full stack 05 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-36,ocds-dgv273-seacev3-2025-1952-36-2025-02-15T10:05:14.336362-05:00,2308090,1086922-10434680340,006-2025-OSCE-OAD-PBID,Desarrollador full stack 03 para las adecuaciones de interfaces del SEACE por impacto de la LGCP,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087719,ocds-dgv273-seacev3-1087719-2025-02-15T10:05:03.976420-05:00,2308046,1087719-1642494,001-2025-MDO,"CONTRATACIÓN DEL SERVICIO DE SUPERVISIÓN DE LA OBRA ¿MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LAS LOCALIDADES DE OCOÑA Y LOS ANEXOS DE PUMACOTO, EL PUENTE Y CHULI DEL DISTRITO DE OCOÑA, PROVINCIA DE CAMANÁ, AREQUIPA¿",2025-02-12T00:00:00-05:00,2026-01-12T00:00:00-05:00,334,312804.73,PEN,Soles,2025-02-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-436-2,ocds-dgv273-seacev3-2025-436-2-2025-02-15T10:05:00.970880-05:00,2307940,1087137-10304996736,159,CONTRATACION DEL SERVICIO DE ALQUILER DE CAMIONETA PARA LA SUBGERENCIA DE INFRAESTRUCTURA URBANO Y RURAL.,2025-02-10T00:00:00-05:00,2025-12-31T00:00:00-05:00,324,44000.0,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087829,ocds-dgv273-seacev3-1087829-2025-02-15T10:04:49.247923-05:00,2307990,1087829-20569036152,ORDEN DE COMPRA Nº 02-2025,ADQUISICIÓN DE TELA PARA EL PERSONAL DE LA DIRECCIÓN REGIONAL DE TRANSPORTE Y COMUNICACIONES DE JUNÍN,2025-02-13T00:00:00-05:00,2025-02-18T00:00:00-05:00,5,80130.4,PEN,Soles,2025-02-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1811-1,ocds-dgv273-seacev3-2025-1811-1-2025-02-15T10:04:47.717138-05:00,2307669,1086492-20600571916,CONTRATO N.º 01-2025-MDSP/GM,"CONTRATACION DE SUMINISTRO DE BIENES PARA LA ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAN PABLO, PERIODO FEBRERO ¿ DICIEMBRE DEL AÑO 2025",2025-02-07T00:00:00-05:00,2025-12-31T00:00:00-05:00,327,242923.91,PEN,Soles,2025-02-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1088201,ocds-dgv273-seacev3-1088201-2025-02-15T10:04:47.637643-05:00,2307993,1088201-20609066823,ORDEN DE COMPRA,"ADQUISICIÓN DE INSUMOS Y MATERIAL MÉDICO PARA EL SERVICIO DE CENTRO DE IMÁGENES DE LA IPRESS HMC, AF-2025",2025-02-13T00:00:00-05:00,2025-02-17T00:00:00-05:00,4,79565.0,PEN,Soles,2025-02-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-687-7,ocds-dgv273-seacev3-2025-687-7-2025-02-15T10:04:46.967911-05:00,2307979,1085683-1638866,CONTRATO N°. 005-2025-MDH,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE EJECUCIÓN DE OBRA: CREACION DEL SERVICIO DE TRANSITABILIDAD DEL TRAMO: SANGAL - EL PICACHO EN LA LOCALIDAD DE OJOS CORRAL DEL DISTRITO DE HUALGAYOC - PROVINCIA DE HUALGAYOC - DEPARTAMENTO DE CAJAMARCA, CON CUI N° 2562632",2025-02-14T00:00:00-05:00,2025-06-27T00:00:00-05:00,133,67920.0,PEN,Soles,2025-02-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1085921,ocds-dgv273-seacev3-1085921-2025-02-14T10:06:55.735374-05:00,2307903,1085921-20611480700,CONTRATO N° 001-2025-UNATEFSIL/P-DGA-UABAST.,CONTRATACIÓN DEL SERVICIO DE ALQUILER DE UNA (01) CAMIONETA PARA TRASLADO DE LA COMISIÓN ORGANIZADORA DE LA UNIVERSIDAD NACIONAL TECNOLOGICA DE FRONTERA SAN IGNACIO DE LOYOLA,2025-02-07T00:00:00-05:00,2026-02-06T00:00:00-05:00,364,96000.0,PEN,Soles,2025-02-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1805-1,ocds-dgv273-seacev3-2025-1805-1-2025-02-14T10:06:55.374661-05:00,2307693,1086184-20600571916,CONTRATO 001-2025-MDS/A,SUMINISTRO DE INSUMOS DEL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAUCE ¿ ENERO A DICIEMBRE DE 2025,2025-02-11T00:00:00-05:00,2025-11-29T00:00:00-05:00,291,117648.0,PEN,Soles,2025-02-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087450,ocds-dgv273-seacev3-1087450-2025-02-14T10:06:54.060818-05:00,2307854,1087450-20604767289,ORDEN DE COMPRA N° 89,ADQUISION DE RESINA EPOXICA DE 2 COMPONENTES,2025-02-13T00:00:00-05:00,2025-02-18T00:00:00-05:00,5,68904.8,PEN,Soles,2025-02-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087971,ocds-dgv273-seacev3-1087971-2025-02-14T10:06:53.633906-05:00,2307890,1087971-20610794743,12,ADQUISICION DE HIDROLAVADORAS INDUSTRIALES CON EQUIPAMIENTO PARA SUBGERENCIA DE LIMPIEZA PUBLICA,2025-02-12T00:00:00-05:00,2025-02-28T00:00:00-05:00,16,79500.0,PEN,Soles,2025-02-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200124-2,ocds-dgv273-seacev3-2025-200124-2-2025-02-14T10:06:53.540407-05:00,2307792,1085950-10277257624,CONTRATO DE SERVICIO N°03,"SERVICIO DE TRANSPORTE PARA LA DISTRIBUCIÓN DE MATERIAL   EDUCATIVO, DIDÁCTICO, FUNGIBLE, ASEO Y LIMPIEZA A INSTITUCIONES EDUCATIVAS Y PROGRAMAS EDUCATIVOS DEL ÁMBITO DE  LA UNIDAD DE GESTIÓN EDUCATIVA LOCAL SAN IGNACIO DOTACIÓN 2025.",2025-02-13T00:00:00-05:00,2025-08-15T00:00:00-05:00,183,167797.88,PEN,Soles,2025-02-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1383-1,ocds-dgv273-seacev3-2025-1383-1-2025-02-14T10:06:51.686719-05:00,2307777,1086510-20534178418,CONTRATO 001-2025-MDH-BIENES,SUMINISTRO DE COMBUSTIBLE DIESEL B5 S-50 PARA LA FLOTA VEHICULAR DE LA SUB GERENCIA DE SERVICIOS PÚBLICOS Y GESTIÓN AMBIENTAL DEL AÑO 2025,2025-02-11T00:00:00-05:00,2025-12-27T00:00:00-05:00,319,179310.0,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1088251,ocds-dgv273-seacev3-1088251-2025-02-14T10:06:51.619771-05:00,2307871,1088251-10722512435,OC 36-2025,OC 36-2025,2025-02-13T00:00:00-05:00,2025-02-17T00:00:00-05:00,4,79800.0,PEN,Soles,2025-02-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-54,ocds-dgv273-seacev3-2025-1952-54-2025-02-14T10:06:42.852870-05:00,2307884,1088774-10416464516,03-2025-OSCE-OAD-PBID,Analista programador 02 para la implementación del componente de gestión de usuarios y sus dependencias,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-50,ocds-dgv273-seacev3-2025-1952-50-2025-02-14T10:06:19.451087-05:00,2307872,1088741-10430604037,02-2025-OSCE-OAD-PBID,Analista de calidad (quality assurance - QA) 01 para proyectos vinculados al desarrollo de la nueva plataforma de contratación publica,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-33,ocds-dgv273-seacev3-2025-1952-33-2025-02-14T10:06:18.786115-05:00,2307866,1088705-10704446191,016-2025-OSCE-OAD-PBID,Servicio de especialista legal para la implementación de la actividad crítica AC07 gestión de proveedores,2025-02-04T00:00:00-05:00,2025-05-03T00:00:00-05:00,88,28500.0,PEN,Soles,2025-02-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-661-2,ocds-dgv273-seacev3-2025-661-2-2025-02-14T10:06:18.673391-05:00,2307863,1086093-20570757327,CONTRATO DE BIENES N° 001-2025-MDSC/A,"ADQUISICION DE DIESEL B5 S-50 PARA LA EJECUCION DE LA ACTIVIDAD FTI N°057-2024-MYVU-CAJ ¿MEJORAMIENTO DE LA TRANSITABILIDAD VIAL INTERURBANA EN LOS TRAMOS: CRUCE MONTEGRANDE ¿ C.P. LA VIÑA, C.P. LA VIÑA ¿ EL PORVENIR, EL PORVENIR ¿ CRUCE EL PORVENIR, DISTRITO DE SANTA CRUZ, PROVINCIA DE CUTERVO, DEPARTAMENTO DE CAJAMARCA¿",2025-02-10T00:00:00-05:00,2025-02-28T00:00:00-05:00,18,64000.0,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200077-4,ocds-dgv273-seacev3-2025-200077-4-2025-02-14T10:06:17.273546-05:00,2307800,1085540-20603792069,CONTRATO N°004-2025-OGESS-AM,Adquisición de combustible Petróleo B5 S-50 para equipos electromecánicos y unidades móviles para el Hospital II-1 Rioja - OGESS Alto Mayo,2025-01-25T00:00:00-05:00,2025-01-27T00:00:00-05:00,2,199635.08,PEN,Soles,2025-01-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087323,ocds-dgv273-seacev3-1087323-2025-02-14T10:06:15.866734-05:00,2307816,1087323-20602539220,013-2025-SIS-FISSAL,CONTRATACIÓN DEL SERVICIO DE ATENCIÓN AMBULATORIA INTEGRAL DEL PACIENTE CON ENFERMEDAD RENAL CRÓNICA ESTADIO 5 EN HEMODIÁLISIS EN LA PROVINCIA DE CHEPEN DEL DEPARTAMENTO DE LA LIBERTAD ITEM 2,2025-02-06T00:00:00-05:00,2028-02-05T00:00:00-05:00,1094,4731480.0,PEN,Soles,2025-02-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087323,ocds-dgv273-seacev3-1087323-2025-02-14T10:06:15.866734-05:00,2307811,1087323-20602539220,012-2025-SIS-FISSAL,CONTRATACIÓN DEL SERVICIO DE ATENCIÓN AMBULATORIA INTEGRAL DEL PACIENTE CON ENFERMEDAD RENAL CRÓNICA ESTADIO 5 EN HEMODIÁLISIS EN LA PROVINCIA DE CHEPEN DEL DEPARTAMENTO DE LA LIBERTAD ITEM 1,2025-02-06T00:00:00-05:00,2028-02-05T00:00:00-05:00,1094,4731480.0,PEN,Soles,2025-02-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-34,ocds-dgv273-seacev3-2025-1952-34-2025-02-14T10:06:15.605197-05:00,2307853,1088669-10410430121,012-2025-OSCE-OAD-PBID,Servicio de especialista en gestión para la implementación de la actividad crítica AC07 gestión de proveedores,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,28500.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1159-2,ocds-dgv273-seacev3-2025-1159-2-2025-02-13T10:05:54.972479-05:00,2307650,1086350-20541393651,52,CONTRATACION DE SUMINISTRO DE INTERNET DE BANDA ANCHA PARA LAS INSTALACIONES DE LA MDPH AÑO 2025,2025-12-31T00:00:00-05:00,2026-03-02T00:00:00-05:00,61,45000.0,PEN,Soles,2025-03-01T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-645-1,ocds-dgv273-seacev3-2025-645-1-2025-02-13T10:05:54.894272-05:00,2307651,1085938-20600907558,CONTRATO DE SUMINISTRO DE BIENES N°002-2025-MDCH/OL,"CONTRATO DE SUMINISTRO DE BIENES ""HOJUELAS DE KIWICHA TOSTADA, SOYA INTEGRAL, QUINUA, AVENA CON MACA ENRIQUECIDA CON VITAMINAS Y MINERALES, PARA LOS BENEFICIARIOS DEL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE CHILETE PARA EL AÑO FISCAL 2025""",2025-02-11T00:00:00-05:00,2025-12-31T00:00:00-05:00,323,85263.57,PEN,Soles,2025-02-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086261,ocds-dgv273-seacev3-1086261-2025-02-13T10:05:51.136451-05:00,2307554,1086261-20482035311,CONTRATO DE BIENES 001-2025-MPP,DIESEL DB5 S-50,2025-02-12T00:00:00-05:00,2025-09-11T00:00:00-05:00,211,351023.2,PEN,Soles,2025-02-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086261,ocds-dgv273-seacev3-1086261-2025-02-13T10:05:51.136451-05:00,2307555,1086261-20482035311,CONTRATO DE BIENES 02-2025-MPP,GASOHOL REGULAR,2025-02-12T00:00:00-05:00,2025-09-11T00:00:00-05:00,211,103157.0,PEN,Soles,2025-02-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1874-1,ocds-dgv273-seacev3-2025-1874-1-2025-02-13T10:05:49.641576-05:00,2307613,1085845-20610607722,CONTRATO N° 003-2025-MDY-GM,CONTRATACIÓN DE SERVICIO A TODO COSTO ACONDICIONAMIENTO DE LA CASA DEL CAMPESINO EN PUERTO CALLAO DEL DISTRITO DE YARINACOCHA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI.,2025-02-11T00:00:00-05:00,2025-03-28T00:00:00-05:00,45,133950.0,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087098,ocds-dgv273-seacev3-1087098-2025-02-13T10:05:48.894947-05:00,2307710,1087098-20552183313,ORDEN DE COMPRA Nº 996,ORDEN DE COMPRA Nº 996,2024-12-24T00:00:00-05:00,2025-01-04T00:00:00-05:00,11,198900.0,PEN,Soles,2024-12-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-662-2,ocds-dgv273-seacev3-2025-662-2-2025-02-13T10:05:29.344241-05:00,2307641,1085914-20605725075,003-2025-MDSDC/A,"ADQUISICIÓN DE 11,116.66 Kg DE HOJUELAS PRECOCIDAS DE AVENA, ARROZ TRIGO KIWICHA LENTEJA CON PROTEINA AISLADA DE SOYA ENRIQUECIDA CON VITAMINAS Y MINERALES PARA LA MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE LA CAPILLA ¿ CUTERVO ¿ CAJAMARCA, PARA EL AÑO 2025.",2025-02-10T00:00:00-05:00,2025-12-31T00:00:00-05:00,324,95598.98,PEN,Soles,2025-02-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1617-1,ocds-dgv273-seacev3-2025-1617-1-2025-02-13T10:05:28.564961-05:00,2307582,1086213-20600736923,002-2025-MDSCM-GM,CONTRATO DE SUMINISTRO DE BIENES,2025-02-05T00:00:00-05:00,2025-12-31T00:00:00-05:00,329,49386.58,PEN,Soles,2025-02-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087091,ocds-dgv273-seacev3-1087091-2025-02-13T10:05:27.830881-05:00,2307709,1087091-10081815661,ORDEN DE COMPRA Nª 994,ORDEN DE COMPRA Nª 994,2024-12-23T00:00:00-05:00,2024-12-27T00:00:00-05:00,4,250560.0,PEN,Soles,2024-12-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087099,ocds-dgv273-seacev3-1087099-2025-02-13T10:05:26.324602-05:00,2307712,1087099-20349497191,ORDEN DE COMPRA Nº 997,ORDEN DE COMPRA Nº 997,2024-12-23T00:00:00-05:00,2024-12-28T00:00:00-05:00,5,430791.19,PEN,Soles,2024-12-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087093,ocds-dgv273-seacev3-1087093-2025-02-13T10:05:25.387561-05:00,2307707,1087093-10061462576,ORDEN DE COMPRA Nª 995,ORDEN DE COMPRA Nª 995,2024-12-23T00:00:00-05:00,2024-12-27T00:00:00-05:00,4,504499.7,PEN,Soles,2024-12-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087625,ocds-dgv273-seacev3-1087625-2025-02-13T10:05:17.704947-05:00,2307585,1087625-20606796944,ORDEN DE COMPRA 35-2025,"ADQUISICION DE BOLSAS PARA EL SERVICIO DE LIMPIEZA, PARA EL PERIODO DE 03 MESES",2025-02-11T00:00:00-05:00,2025-02-15T00:00:00-05:00,4,79940.0,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10150-2,ocds-dgv273-seacev3-2025-10150-2-2025-02-13T10:05:15.356716-05:00,2307627,1086292-1640095,02 Y 03-2025,"ADQUISICIÓN DEL SUMINISTRO DE ALIMENTO PARA GANADO EQUINO A CARGO DE LA UNIDAD HISTÓRICA DE LA POLICÍA MONTADA POTAO Y UNIDAD DE POLICÍA MONTADA TÁCALA, PERTENECIENTES A LA DIVISIÓN DE SERVICIOS ESPECIALES DE LA REGIÓN POLICIAL LIMA- ITEM 03: ALFALFA FRESCA e ITEM 04 ZANAHORIA",2025-02-11T00:00:00-05:00,2027-03-31T00:00:00-05:00,778,1037330.0,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10150-2,ocds-dgv273-seacev3-2025-10150-2-2025-02-13T10:05:15.356716-05:00,2307557,1086292-1640062,04-2025,"ADQUISICIÓN DEL SUMINISTRO DE ALIMENTO PARA GANADO EQUINO A CARGO DE LA UNIDAD HISTÓRICA DE LA POLICÍA MONTADA POTAO Y UNIDAD DE POLICÍA MONTADA TÁCALA, PERTENECIENTES A LA DIVISIÓN DE SERVICIOS ESPECIALES DE LA REGIÓN POLICIAL LIMA-ITEM 02 HENO DE ALFALFA",2025-02-11T00:00:00-05:00,2027-02-28T00:00:00-05:00,747,2667420.0,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-537-6,ocds-dgv273-seacev3-2025-537-6-2025-02-13T10:05:15.191191-05:00,2307586,1085970-20107034413,001-2025,ADQUISICIÓN DE COMBUSTIBLE,2025-02-08T00:00:00-05:00,2025-12-31T00:00:00-05:00,326,112999.0,PEN,Soles,2025-02-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200141-1,ocds-dgv273-seacev3-2025-200141-1-2025-02-12T10:05:25.405817-05:00,2307472,1086417-10285768034,ORDEN DE COMPRA N° 56-2025,"ADQUISICIÓN DE 3,569 UNIDAD DE BOLSA DE CEMENTO PORTLAND TIPO I (42.5 KG) PARA LA ACTIVIDAD: ""CREACIÓN DE LA INFRAESTRUCTURA CERRADA A LA CIRCULACIÓN VIAL DE LAS ESCUELAS DE CONDUCTORES Y CENTROS DE EVALUACIÓN EN EL DISTRITO DE LLOCHEGUA, PROVINCIA DE HUANTA, DEPARTAMENTO DE AYACUCHO""",2025-02-11T00:00:00-05:00,2025-02-14T00:00:00-05:00,3,120989.1,PEN,Soles,2025-02-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-236579-15,ocds-dgv273-seacev3-2025-236579-15-2025-02-12T10:04:50.922851-05:00,2307418,1087502-10419771151,04-2025-PMSJMPP-EJEPENAL,ASISTENTE DE PROCESOS DE SELECCION PARA EL ÁREA DE ADQUISICIONES DE AL UEP,2025-02-03T00:00:00-05:00,2025-06-30T00:00:00-05:00,147,45000.0,PEN,Soles,2025-02-03T00:00:00-05:00,,37000.0,PEN,Soles
ocds-dgv273-seacev3-1082466,ocds-dgv273-seacev3-1082466-2025-02-12T10:04:49.858744-05:00,2307365,1082466-1641628,4200091965,"SERVICIO DE RECOLECCIÓN DE MALEZA, VEGETACIÓN Y TIERRA IMPREGNADA CON HIDROCARBUROS EN CANAL DE FLOTACIÓN Y HABILITACIÓN DE ACCESO DESDE CCNN URARINAS HASTA EL PUNTO CERO EN LA CONTINGENCIA AMBIENTAL KM. 42+092 DE TRAMO I DEL ONP",2025-01-22T00:00:00-05:00,2025-01-24T00:00:00-05:00,2,1448963.44,PEN,Soles,2025-01-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086673,ocds-dgv273-seacev3-1086673-2025-02-12T10:04:47.899166-05:00,2307403,1086673-10458058259,CONTRATO N° 003-2025-SUCAMEC-OAD,Servicio de Arrendamiento de inmueble para la Jefatura Zonal de la Libertad de la SUCAMEC,2025-02-24T00:00:00-05:00,2027-01-23T00:00:00-05:00,698,132000.0,PEN,Soles,2025-02-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1947-69,ocds-dgv273-seacev3-2025-1947-69-2025-02-09T10:09:43.720576-05:00,2307249,1087035-L0000004460,OS25010213,"SERVICIO DE PUBLICIDAD PARA LA CAMPAÑA ""PADDINGTON IN PERÚ"" USA CANADA LATAM - 2DA PARTE - EN TARGET",2025-02-19T00:00:00-05:00,2025-03-06T00:00:00-05:00,15,116780.0,EUR,Euro,2025-01-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1341-19,ocds-dgv273-seacev3-2025-1341-19-2025-02-09T10:09:42.259787-05:00,2307081,1086694-10408178938,OC 44-2025,ADQUISICIÓN DE CAMISETAS WIN MANGA CORTA UNISEX PARA LOS TALLERES Y CURSO DEPORTIVOS Y CULTURALES 2025,2025-02-07T00:00:00-05:00,2025-02-14T00:00:00-05:00,7,191400.0,PEN,Soles,2025-02-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086644,ocds-dgv273-seacev3-1086644-2025-02-09T10:09:40.915844-05:00,2307300,1086644-20609443660,191-2025,"CONTRATACIÓN DEL SERVICIO DE INTERNET DEDICADO DE ALTA VELOCIDAD CON FIBRA ÓPTICA PARA LA MUNICIPALIDAD DISTRITAL DE MAZAMARI, VELOCIDAD 200 Mbps",2025-02-01T00:00:00-05:00,2025-12-31T00:00:00-05:00,333,60500.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086909,ocds-dgv273-seacev3-1086909-2025-02-09T10:09:40.797447-05:00,2307154,1086909-20102120494,4500041341,ADQUISICIÓN DE PLANCHAS Y TUBOS DE LÍNEA PARA USO PLATAFORMA TT EN OPERACIONES DEL LOTE Z-69 TALARA.,2024-05-22T00:00:00-05:00,2024-05-23T00:00:00-05:00,,655550.99,PEN,Soles,2024-05-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1947-525,ocds-dgv273-seacev3-2025-1947-525-2025-02-09T10:09:40.514064-05:00,2306894,1086159-L0606465503,OS25010190,SERVICIO DE PUBLICIDAD DIGITAL ¿ META ¿ CAMPAÑA LEAD GENERATION 2025,2025-01-20T00:00:00-05:00,2025-02-20T00:00:00-05:00,31,14423.08,USD,Dólar Norteamericano,2025-01-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086899,ocds-dgv273-seacev3-1086899-2025-02-09T10:09:31.978170-05:00,2307160,1086899-20102120494,4500041349,Adquisición de Planchas de Acero y Tubos de Línea para Reparación de Plataformas LT6 y LT12 en Operaciones Lote Z-69 Talara,2024-06-11T00:00:00-05:00,2024-06-12T00:00:00-05:00,,188329.18,PEN,Soles,2024-05-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1798-1,ocds-dgv273-seacev3-2025-1798-1-2025-02-09T10:09:30.124601-05:00,2306973,1085853-10467790302,005-2025-MDP-P/A,"ADQUISICION DE CEMENTO PORTLAND TIPO I X 42.50 KG PARA LA EJECUCION DE LA OBRA ¿MEJORAMIENTO DEL PARQUE PRINCIPAL DE LA LOCALIDAD DE PELEJO, EN EL DISTRITO DE EL PORVENIR ¿ PROVINCIA DE SAN MARTIN ¿ DEPARTAMENTO DE SAN MARTIN, con CUI N°2521180.",2025-02-05T00:00:00-05:00,2025-02-10T00:00:00-05:00,5,67514.22,PEN,Soles,2025-02-04T00:00:00-05:00,,,,
